set	gene
cl1_only	Slc35f4
cl1_only	Pnp2
cl1_only	Ang
cl1_only	Ang2
cl1_only	Sall2
cl1_only	Mrpl52
cl1_only	Slc7a8
cl1_only	Ap1g2
cl1_only	Carmil3
cl1_only	Rec8
cl1_only	Dhrs1
cl1_only	Ltb4r2
cl1_only	Nfatc4
cl1_only	Nynrin
cl1_only	Sdr39u1
cl1_only	Gja3
cl1_only	Il17d
cl1_only	Micu2
cl1_only	Shisa2
cl1_only	Tnfrsf19
cl1_only	Gata4
cl1_only	Tdh
cl1_only	Xkr6
cl1_only	Extl3
cl1_only	Pbk
cl1_only	Adra1a
cl1_only	Pnma2
cl1_only	Dock5
cl1_only	Nefl
cl1_only	Stc1
cl1_only	9930012K11Rik
cl1_only	Lgi3
cl1_only	Dmtn
cl1_only	Lrch1
cl1_only	Lrrc63
cl1_only	Dnajc15
cl1_only	Tnfsf11
cl1_only	Cnmd
cl1_only	Gm9748
cl1_only	Pcdh9
cl1_only	Slain1
cl1_only	Pou4f1
cl1_only	Slitrk5
cl1_only	Gpc6
cl1_only	Slc15a1
cl1_only	Nalcn
cl1_only	Fgf14
cl1_only	Plcxd3
cl1_only	Gm41259
cl1_only	Rictor
cl1_only	Lifr
cl1_only	Wdr70
cl1_only	Slc1a3
cl1_only	Capsl
cl1_only	Spef2
cl1_only	Prlr
cl1_only	Mtmr12
cl1_only	Cdh6
cl1_only	Cdh10
cl1_only	Cdh12
cl1_only	Basp1
cl1_only	Myo10
cl1_only	Marchf11
cl1_only	Fbxl7
cl1_only	Ctnnd2
cl1_only	Snhg18
cl1_only	Rpl30
cl1_only	Kcns2
cl1_only	Fbxo43
cl1_only	Snx31
cl1_only	Rims2
cl1_only	Lrp12
cl1_only	Gm33301
cl1_only	Oxr1
cl1_only	2310069G16Rik
cl1_only	Csmd3
cl1_only	Aard
cl1_only	Deptor
cl1_only	Sntb1
cl1_only	Mtss1
cl1_only	Zfp572
cl1_only	Asap1
cl1_only	Kcnq3
cl1_only	Col22a1
cl1_only	Gpr20
cl1_only	Ly6e
cl1_only	Plec
cl1_only	Smpd5
cl1_only	Scrt1
cl1_only	Vps28
cl1_only	Zfp251
cl1_only	Rpl8
cl1_only	Apol7a
cl1_only	Micall1
cl1_only	Maff
cl1_only	Dmc1
cl1_only	Cbx7
cl1_only	Syngr1
cl1_only	Snu13
cl1_only	Tbrg3
cl1_only	1700001L05Rik
cl1_only	Pacsin2
cl1_only	Ttll12
cl1_only	Phf21b
cl1_only	Ttc38
cl1_only	Celsr1
cl1_only	Tafa5
cl1_only	Selenoo
cl1_only	Ppp6r2
cl1_only	Slc2a13
cl1_only	Nell2
cl1_only	Gm17546
cl1_only	4833422M21Rik
cl1_only	Ccdc184
cl1_only	Olfr279
cl1_only	Prph
cl1_only	C1ql4
cl1_only	Dnajc22
cl1_only	Cers5
cl1_only	Lima1
cl1_only	AU021063
cl1_only	Rarg
cl1_only	Hoxc13
cl1_only	Hoxc10
cl1_only	Hoxc5
cl1_only	Ppp1r1a
cl1_only	Olfr15
cl1_only	Nlrc3
cl1_only	Pam16
cl1_only	Ubald1
cl1_only	Nagpa
cl1_only	AU021092
cl1_only	Rbfox1
cl1_only	Socs1
cl1_only	Zc3h7a
cl1_only	Gm32278
cl1_only	Bfar
cl1_only	Mpv17l
cl1_only	Bmerb1
cl1_only	Abcc1
cl1_only	Efcab1
cl1_only	Cebpd
cl1_only	Yars2
cl1_only	Fgd4
cl1_only	Rimbp3
cl1_only	Cldn5
cl1_only	Map6d1
cl1_only	Dvl3
cl1_only	Alg3
cl1_only	Camk2n2
cl1_only	Ehhadh
cl1_only	Gm30505
cl1_only	St6gal1
cl1_only	Bcl6
cl1_only	Gm46545
cl1_only	Lpp
cl1_only	Fgf12
cl1_only	Atp13a3
cl1_only	Meltf
cl1_only	Sema5b
cl1_only	Parp9
cl1_only	Adprh
cl1_only	Cd80
cl1_only	B4galt4
cl1_only	Lsamp
cl1_only	Zdhhc23
cl1_only	Cfap44
cl1_only	Cd200
cl1_only	Nectin3
cl1_only	Cadm2
cl1_only	4930567J20Rik
cl1_only	Chodl
cl1_only	Ncam2
cl1_only	Jam2
cl1_only	Adamts1
cl1_only	1110025L11Rik
cl1_only	Eva1c
cl1_only	Olig1
cl1_only	Ifngr2
cl1_only	Dnajc28
cl1_only	Atp5o
cl1_only	Slc5a3
cl1_only	Hlcs
cl1_only	Sh3bgr
cl1_only	B3galt5
cl1_only	Bace2
cl1_only	Synj2
cl1_only	Dynlt1f
cl1_only	Rnaset2a
cl1_only	Fgfr1op
cl1_only	Pde10a
cl1_only	6530411M01Rik
cl1_only	Pabpc6
cl1_only	Slc22a3
cl1_only	Airn
cl1_only	Smoc2
cl1_only	Thbs2
cl1_only	Gm5091
cl1_only	Lix1
cl1_only	Zfp944
cl1_only	Gm9805
cl1_only	Zfp945
cl1_only	Zfp13
cl1_only	9530082P21Rik
cl1_only	Prss41
cl1_only	E4f1
cl1_only	Caskin1
cl1_only	Rab26
cl1_only	Pkd1
cl1_only	Tbl3
cl1_only	Eme2
cl1_only	Mapk8ip3
cl1_only	Gnptg
cl1_only	Cacna1h
cl1_only	Dusp1
cl1_only	Bnip1
cl1_only	Itpr3
cl1_only	AI413582
cl1_only	Tcp11
cl1_only	Def6
cl1_only	Clps
cl1_only	Srpk1
cl1_only	Mdga1
cl1_only	Rsph1
cl1_only	Pde9a
cl1_only	Akap8
cl1_only	Zfp811
cl1_only	Zfp952
cl1_only	Morc2b
cl1_only	Adamts10
cl1_only	Rab11b
cl1_only	Rgl2
cl1_only	BC051142
cl1_only	Fkbpl
cl1_only	Lsm2
cl1_only	Clic1
cl1_only	Ddah2
cl1_only	Lst1
cl1_only	Pou5f1
cl1_only	Vars2
cl1_only	H2-T23
cl1_only	Trim26
cl1_only	Olfr95
cl1_only	H2-M3
cl1_only	Cd2ap
cl1_only	Hsp90ab1
cl1_only	Mymx
cl1_only	F630040K05Rik
cl1_only	Rsph9
cl1_only	Gtpbp2
cl1_only	Polr1c
cl1_only	Ptk7
cl1_only	2310039H08Rik
cl1_only	Trerf1
cl1_only	Lrfn2
cl1_only	Dazl
cl1_only	Plcl2
cl1_only	Tbc1d5
cl1_only	Satb1
cl1_only	Gm27217
cl1_only	Efhb
cl1_only	Kat2b
cl1_only	Stap2
cl1_only	Plin5
cl1_only	A230051N06Rik
cl1_only	Rpl36
cl1_only	Nrtn
cl1_only	Tnfsf9
cl1_only	Cntnap5c
cl1_only	Rab12
cl1_only	Epb41l3
cl1_only	2410021H03Rik
cl1_only	Akain1
cl1_only	Dlgap1
cl1_only	Tgif1
cl1_only	Emilin2
cl1_only	Lbh
cl1_only	Ehd3
cl1_only	Ltbp1
cl1_only	Rasgrp3
cl1_only	Prkd3
cl1_only	Cdc42ep3
cl1_only	Atl2
cl1_only	Gm10190
cl1_only	Tmem178
cl1_only	Eml4
cl1_only	C430042M11Rik
cl1_only	8430430B14Rik
cl1_only	Epcam
cl1_only	Foxn2
cl1_only	Gtf2a1l
cl1_only	Lhcgr
cl1_only	Nrxn1
cl1_only	Gm6225
cl1_only	Fzd8
cl1_only	Esco1
cl1_only	Impact
cl1_only	Psma8
cl1_only	4933424G05Rik
cl1_only	Kctd1
cl1_only	Dsc2
cl1_only	Rnf125
cl1_only	Asxl3
cl1_only	Dtna
cl1_only	Gm15972
cl1_only	Zscan30
cl1_only	Syt4
cl1_only	Ercc3
cl1_only	Gypc
cl1_only	Camk4
cl1_only	Apc
cl1_only	Ecscr
cl1_only	Psd2
cl1_only	Pfdn1
cl1_only	Cd14
cl1_only	Dnd1
cl1_only	Pcdhac1
cl1_only	Pcdhb8
cl1_only	Pcdhb18
cl1_only	Pcdhga1
cl1_only	Pcdhga2
cl1_only	Pcdhga3
cl1_only	Pcdhga9
cl1_only	Pcdhgc4
cl1_only	Hdac3
cl1_only	Spry4
cl1_only	Ppp2r2b
cl1_only	Stk32a
cl1_only	Jakmip2
cl1_only	Mcc
cl1_only	Kcnn2
cl1_only	Ticam2
cl1_only	Prdm6
cl1_only	Megf10
cl1_only	Adamts19
cl1_only	Sh3tc2
cl1_only	Atp8b1
cl1_only	Spire1
cl1_only	Stard6
cl1_only	Mapk4
cl1_only	Rpl17
cl1_only	Mir6358
cl1_only	A330094K24Rik
cl1_only	Galr1
cl1_only	4930445N18Rik
cl1_only	Dipk1c
cl1_only	Gm17266
cl1_only	Fbxo15
cl1_only	Cbln2
cl1_only	Unc93b1
cl1_only	Gstp3
cl1_only	Sptbn2
cl1_only	Bbs1
cl1_only	Klc2
cl1_only	4930481A15Rik
cl1_only	Efemp2
cl1_only	Sipa1
cl1_only	Mascrna
cl1_only	Frmd8
cl1_only	Cdc42ep2
cl1_only	Tm7sf2
cl1_only	Zfpl1
cl1_only	Gpr137
cl1_only	Vegfb
cl1_only	Rcor2
cl1_only	Slc3a2
cl1_only	Uqcc3
cl1_only	Myrf
cl1_only	Dagla
cl1_only	Cd6
cl1_only	Tmem109
cl1_only	Olfr1491
cl1_only	Olfr1495
cl1_only	Foxb2
cl1_only	Pcsk5
cl1_only	Gda
cl1_only	Trpm3
cl1_only	Mamdc2
cl1_only	1700028P14Rik
cl1_only	Fxn
cl1_only	Pgm5
cl1_only	2610016A17Rik
cl1_only	Gldc
cl1_only	Dkk1
cl1_only	Prkg1
cl1_only	Sgms1
cl1_only	Lipo3
cl1_only	Lipo2
cl1_only	Fas
cl1_only	Ch25h
cl1_only	Htr7
cl1_only	Tnks2
cl1_only	Myof
cl1_only	Rbp4
cl1_only	Cc2d2b
cl1_only	C330026H20Rik
cl1_only	Rrp12
cl1_only	Avpi1
cl1_only	Pyroxd2
cl1_only	Dnmbp
cl1_only	Scd2
cl1_only	Sec31b
cl1_only	1700039E22Rik
cl1_only	Sfxn3
cl1_only	Fbxw4
cl1_only	Actr1a
cl1_only	As3mt
cl1_only	Nt5c2
cl1_only	Stn1
cl1_only	Sorcs1
cl1_only	Rbm20
cl1_only	Shoc2
cl1_only	Tcf7l2
cl1_only	Ablim1
cl1_only	Hspa12a
cl1_only	Mir3086
cl1_only	Shtn1
cl1_only	Prlhr
cl1_only	Acbd7
cl1_only	Camk1d
cl1_only	Celf2
cl1_only	9230102O04Rik
cl1_only	Mindy3
cl1_only	St8sia6
cl1_only	Nebl
cl1_only	Skida1
cl1_only	Pip4k2a
cl1_only	Armc3
cl1_only	Etl4
cl1_only	Myo3a
cl1_only	Gad2
cl1_only	Nxph2
cl1_only	Cacna1b
cl1_only	Dph7
cl1_only	Mrpl41
cl1_only	Nrarp
cl1_only	Cysrt1
cl1_only	Npdc1
cl1_only	Bmyc
cl1_only	Kcnt1
cl1_only	Ubac1
cl1_only	Dnlz
cl1_only	Notch1
cl1_only	Adamts13
cl1_only	1700007K13Rik
cl1_only	Spaca9
cl1_only	Barhl1
cl1_only	Rapgef1
cl1_only	Gle1
cl1_only	Pkn3
cl1_only	Ptpa
cl1_only	Ier5l
cl1_only	Asb6
cl1_only	Tor1b
cl1_only	D330023K18Rik
cl1_only	Ncs1
cl1_only	Dnm1
cl1_only	Ptges2
cl1_only	Slc25a25
cl1_only	Dpm2
cl1_only	Ak1
cl1_only	Zbtb34
cl1_only	Mvb12b
cl1_only	Gsn
cl1_only	4930402F06Rik
cl1_only	Gpr21
cl1_only	Nek6
cl1_only	Olfml2a
cl1_only	Zeb2
cl1_only	Rbm43
cl1_only	Rif1
cl1_only	Rprm
cl1_only	Nr4a2
cl1_only	5330411J11Rik
cl1_only	Tanc1
cl1_only	Baz2b
cl1_only	Rbms1
cl1_only	Slc4a10
cl1_only	Scn3a
cl1_only	Csrnp3
cl1_only	Scn1a
cl1_only	Lrp2
cl1_only	Ppig
cl1_only	Wipf1
cl1_only	Chn1
cl1_only	Hoxd10
cl1_only	Hoxd8
cl1_only	Hnrnpa3
cl1_only	Ube2e3
cl1_only	Itga4
cl1_only	Neurod1
cl1_only	Tfpi
cl1_only	Mir130a
cl1_only	Serping1
cl1_only	Rtn4rl2
cl1_only	Ptpmt1
cl1_only	Mdk
cl1_only	Mir6999
cl1_only	Tspan18
cl1_only	Ttc17
cl1_only	Slc1a2
cl1_only	Elf5
cl1_only	Lmo2
cl1_only	Cd59b
cl1_only	Mpped2
cl1_only	Kcna4
cl1_only	Mettl15
cl1_only	Bdnf
cl1_only	Fibin
cl1_only	Ano3
cl1_only	Slc12a6
cl1_only	Ryr3
cl1_only	Grem1
cl1_only	Scg5
cl1_only	Gpr176
cl1_only	Srp14
cl1_only	Inafm2
cl1_only	Gchfr
cl1_only	Spint1
cl1_only	Rpap1
cl1_only	Pla2g4e
cl1_only	Tmem62
cl1_only	Ell3
cl1_only	Shf
cl1_only	Spata5l1
cl1_only	Sema6d
cl1_only	Cep152
cl1_only	Shc4
cl1_only	Slc27a2
cl1_only	Gabpb1
cl1_only	Itpripl1
cl1_only	Adra2b
cl1_only	Fahd2a
cl1_only	Mtln
cl1_only	Vinac1
cl1_only	Stk35
cl1_only	Tgm3
cl1_only	Cpxm1
cl1_only	Itpa
cl1_only	Cenpb
cl1_only	Adra1d
cl1_only	Rassf2
cl1_only	Slc23a2
cl1_only	Prokr2
cl1_only	Lrrn4
cl1_only	Fermt1
cl1_only	Plcb4
cl1_only	Snap25
cl1_only	Pcsk2
cl1_only	Rbbp9
cl1_only	Rin2
cl1_only	Thbd
cl1_only	Cstdc1
cl1_only	Gm14139
cl1_only	Gm14124
cl1_only	Zfp345
cl1_only	Apmap
cl1_only	E130215H24Rik
cl1_only	Fam110a
cl1_only	Tcf15
cl1_only	Nrsn2
cl1_only	Sox12
cl1_only	Mcts2
cl1_only	Hck
cl1_only	Nol4l
cl1_only	Efcab8
cl1_only	BC029722
cl1_only	Dsn1
cl1_only	Bpi
cl1_only	Snhg17
cl1_only	Snhg11
cl1_only	Gtsf1l
cl1_only	Gdap1l1
cl1_only	Pkig
cl1_only	Ada
cl1_only	Pigt
cl1_only	Wfdc2
cl1_only	Eppin
cl1_only	Wfdc9
cl1_only	Ctsa
cl1_only	Cdh22
cl1_only	Sulf2
cl1_only	5031425F14Rik
cl1_only	Rnf114
cl1_only	Ripor3
cl1_only	Atp9a
cl1_only	Cbln4
cl1_only	Cass4
cl1_only	Rbm38
cl1_only	Npepl1
cl1_only	Zfp972
cl1_only	Dido1
cl1_only	Ppdpf
cl1_only	Stmn3
cl1_only	Zbtb46
cl1_only	Tpd52l2
cl1_only	Zfp512b
cl1_only	Sox18
cl1_only	Rgs19
cl1_only	Zfhx4
cl1_only	Zc2hc1a
cl1_only	Zbtb10
cl1_only	Car3
cl1_only	Car2
cl1_only	Mir124a-2
cl1_only	Bhlhe22
cl1_only	Cyp7b1
cl1_only	Crh
cl1_only	Gyg
cl1_only	Nlgn1
cl1_only	Ect2
cl1_only	Tnik
cl1_only	Slc2a2
cl1_only	Egfem1
cl1_only	Mecom
cl1_only	Lrrc34
cl1_only	Gpr160
cl1_only	Gnb4
cl1_only	Pex5l
cl1_only	Trpc3
cl1_only	Gm5148
cl1_only	Intu
cl1_only	2400006E01Rik
cl1_only	Jade1
cl1_only	Sclt1
cl1_only	4930577N17Rik
cl1_only	Elf2
cl1_only	5031434O11Rik
cl1_only	Frem2
cl1_only	Nbea
cl1_only	Tsc22d2
cl1_only	Med12l
cl1_only	Arhgef26
cl1_only	Ccnl1
cl1_only	Ptx3
cl1_only	Schip1
cl1_only	1110032F04Rik
cl1_only	Arl14
cl1_only	B3galnt1
cl1_only	Gm6634
cl1_only	Gm20754
cl1_only	Bche
cl1_only	Platr10
cl1_only	Rbm46
cl1_only	Sfrp2
cl1_only	Tmem131l
cl1_only	Trim2
cl1_only	Fhdc1
cl1_only	Fbxw7
cl1_only	Prss48
cl1_only	Lrba
cl1_only	Mab21l2
cl1_only	Cd1d1
cl1_only	Pear1
cl1_only	Gpatch4
cl1_only	Naxe
cl1_only	Rhbg
cl1_only	Paqr6
cl1_only	1500004A13Rik
cl1_only	Hcn3
cl1_only	Fam189b
cl1_only	Trim46
cl1_only	Efna4
cl1_only	Adam15
cl1_only	Adar
cl1_only	4632404H12Rik
cl1_only	Atp8b2
cl1_only	Slc27a3
cl1_only	S100a14
cl1_only	Lor
cl1_only	1700040D17Rik
cl1_only	Tuft1
cl1_only	Pogz
cl1_only	Cers2
cl1_only	Ecm1
cl1_only	Polr3gl
cl1_only	Pias3
cl1_only	Gja8
cl1_only	Pde4dip
cl1_only	Tbx15
cl1_only	Igsf3
cl1_only	Mab21l3
cl1_only	Dennd2c
cl1_only	Slc16a1
cl1_only	Ppm1j
cl1_only	4930564D02Rik
cl1_only	Pifo
cl1_only	Dennd2d
cl1_only	Kcna3
cl1_only	Lamtor5
cl1_only	Slc6a17
cl1_only	Csf1
cl1_only	Ampd2
cl1_only	Gm12522
cl1_only	Tmem167b
cl1_only	Wdr47
cl1_only	Col11a1
cl1_only	Gpr88
cl1_only	Cdc14a
cl1_only	Plppr4
cl1_only	Plppr5
cl1_only	Arhgap29
cl1_only	Fnbp1l
cl1_only	Pde5a
cl1_only	Sec24d
cl1_only	Ndst3
cl1_only	Arsj
cl1_only	Ank2
cl1_only	Gm51018
cl1_only	Hadh
cl1_only	Cyp2u1
cl1_only	Npnt
cl1_only	Slc9b2
cl1_only	Manba
cl1_only	Nfkb1
cl1_only	Gm4861
cl1_only	Bmpr1b
cl1_only	A830019L24Rik
cl1_only	Mcoln2
cl1_only	Ssx2ip
cl1_only	4930503B20Rik
cl1_only	Adgrl4
cl1_only	AI115009
cl1_only	Msh4
cl1_only	4930570G19Rik
cl1_only	Lrrc7
cl1_only	Lyn
cl1_only	Car8
cl1_only	Ndufaf6
cl1_only	Esrp1
cl1_only	Fsbp
cl1_only	Rbm12b1
cl1_only	Runx1t1
cl1_only	Gm11837
cl1_only	Necab1
cl1_only	Nkain3
cl1_only	Pou3f2
cl1_only	Lyrm2
cl1_only	Ankrd6
cl1_only	Rragd
cl1_only	Pm20d2
cl1_only	Srsf12
cl1_only	Cnr1
cl1_only	Cfap206
cl1_only	Platr9
cl1_only	Lingo2
cl1_only	Dcaf12
cl1_only	Atp8b5
cl1_only	Rusc2
cl1_only	Rgp1
cl1_only	Melk
cl1_only	5730488B01Rik
cl1_only	Tomm5
cl1_only	Aldh1b1
cl1_only	Gabbr2
cl1_only	Msantd3
cl1_only	Tmeff1
cl1_only	Plppr1
cl1_only	Tmem246
cl1_only	Tmem38b
cl1_only	1700042G15Rik
cl1_only	Lpar1
cl1_only	Ecpas
cl1_only	Gng10
cl1_only	Tmem268
cl1_only	Brinp1
cl1_only	Ptprd
cl1_only	Bnc2
cl1_only	Sh3gl2
cl1_only	Adamtsl1
cl1_only	Slc24a2
cl1_only	Elavl2
cl1_only	Caap1
cl1_only	Fggy
cl1_only	Cyp2j9
cl1_only	Nfia
cl1_only	Patj
cl1_only	L1td1
cl1_only	Cachd1
cl1_only	Dnajc6
cl1_only	Sgip1
cl1_only	Dab1
cl1_only	Usp24
cl1_only	Lrp8
cl1_only	Echdc2
cl1_only	Zyg11a
cl1_only	Coa7
cl1_only	Gpx7
cl1_only	Tut4
cl1_only	Rnf11
cl1_only	Elavl4
cl1_only	Agbl4
cl1_only	Cmpk1
cl1_only	Faah
cl1_only	Tmem69
cl1_only	Zswim5
cl1_only	Ptch2
cl1_only	Rnf220
cl1_only	Artn
cl1_only	Tmem125
cl1_only	Ccdc30
cl1_only	Hivep3
cl1_only	Cited4
cl1_only	Nfyc
cl1_only	Bmp8b
cl1_only	Nt5c1a
cl1_only	Bmp8a
cl1_only	Pou3f1
cl1_only	Maneal
cl1_only	Dnali1
cl1_only	Trappc3
cl1_only	Col8a2
cl1_only	5730409E04Rik
cl1_only	Sfpq
cl1_only	Phc2
cl1_only	Trim62
cl1_only	Rnf19b
cl1_only	Zbtb8b
cl1_only	Marcksl1
cl1_only	Ptp4a2
cl1_only	Laptm5
cl1_only	Stx12
cl1_only	Ahdc1
cl1_only	Lin28a
cl1_only	Stmn1
cl1_only	Paqr7
cl1_only	Ldlrap1
cl1_only	Tcea3
cl1_only	Htr1d
cl1_only	Wnt4
cl1_only	Cdc42
cl1_only	Hspg2
cl1_only	Rap1gapos
cl1_only	Tmco4
cl1_only	Pqlc2
cl1_only	Arhgef10l
cl1_only	Fbxo42
cl1_only	Zbtb17
cl1_only	Fblim1
cl1_only	Slc25a34
cl1_only	Tmem51os1
cl1_only	Prdm2
cl1_only	Smarca5-ps
cl1_only	Mthfr
cl1_only	Disp3
cl1_only	Exosc10
cl1_only	Pex14
cl1_only	Dffa
cl1_only	Clstn1
cl1_only	Slc2a7
cl1_only	Thap3
cl1_only	Tas1r1
cl1_only	Hes2
cl1_only	Gpr153
cl1_only	Arhgef16
cl1_only	Gm13112
cl1_only	Prxl2b
cl1_only	Pex10
cl1_only	Prkcz
cl1_only	Cdk6
cl1_only	Akap9
cl1_only	Fzd1
cl1_only	Cfap69
cl1_only	Zfp804b
cl1_only	Steap4
cl1_only	Adam22
cl1_only	Dbf4
cl1_only	Grm3
cl1_only	Sema3a
cl1_only	Sema3e
cl1_only	Cd36
cl1_only	4921504A21Rik
cl1_only	Ptpn12
cl1_only	Reln
cl1_only	Lhfpl3
cl1_only	Srpk2
cl1_only	AI506816
cl1_only	Pus7
cl1_only	Cdk5
cl1_only	Agap3
cl1_only	Prkag2
cl1_only	Galnt11
cl1_only	Dpp6
cl1_only	Cnpy1
cl1_only	Rnf32
cl1_only	Lmbr1
cl1_only	Kcnk3
cl1_only	Dpysl5
cl1_only	Trim54
cl1_only	Gtf3c2
cl1_only	Fgfr3
cl1_only	Lrpap1
cl1_only	Sh3tc1
cl1_only	D5Ertd579e
cl1_only	Bloc1s4
cl1_only	Crmp1
cl1_only	Evc
cl1_only	Slc2a9
cl1_only	Bod1l
cl1_only	Cpeb2
cl1_only	Prom1
cl1_only	Tapt1
cl1_only	D5Ertd615e
cl1_only	Ccdc149
cl1_only	Slc34a2
cl1_only	Rbpj
cl1_only	Fam114a1
cl1_only	N4bp2
cl1_only	Chrna9
cl1_only	9130230L23Rik
cl1_only	Bend4
cl1_only	Kctd8
cl1_only	Gabra2
cl1_only	Gabrb1
cl1_only	Kit
cl1_only	Adgrl3
cl1_only	Slc4a4
cl1_only	Adamts3
cl1_only	Ankrd17
cl1_only	Cxcl5
cl1_only	Cxcl3
cl1_only	Ccdc158
cl1_only	Sowahb
cl1_only	Septin11
cl1_only	Ccng2
cl1_only	A730035I17Rik
cl1_only	Fgf5
cl1_only	Hnrnpdl
cl1_only	Nkx6-1
cl1_only	Cds1
cl1_only	Arhgap24
cl1_only	Mapk10
cl1_only	1700016H13Rik
cl1_only	Gbp4
cl1_only	Hfm1
cl1_only	Ephx4
cl1_only	Mtf2
cl1_only	Gm42517
cl1_only	Noc4l
cl1_only	Ttc28
cl1_only	Tfip11
cl1_only	Gm6583
cl1_only	Mir7229
cl1_only	Aym1
cl1_only	Ssh1
cl1_only	Usp30
cl1_only	Gltp
cl1_only	Tchp
cl1_only	2610524H06Rik
cl1_only	Sppl3
cl1_only	Unc119b
cl1_only	Cabp1
cl1_only	Gatc
cl1_only	Pla2g1b
cl1_only	Mir7029
cl1_only	Bicdl1
cl1_only	Hspb8
cl1_only	Srrm4
cl1_only	Wsb2
cl1_only	Med13l
cl1_only	Oas3
cl1_only	Hvcn1
cl1_only	Pptc7
cl1_only	P2rx7
cl1_only	Orai1
cl1_only	Morn3
cl1_only	Rhof
cl1_only	Vps33a
cl1_only	Ncor2
cl1_only	Tmem132c
cl1_only	Rimbp2
cl1_only	Caln1
cl1_only	Galnt17
cl1_only	Auts2
cl1_only	Cldn3
cl1_only	Wbscr25
cl1_only	Trim50
cl1_only	Gigyf1
cl1_only	Actl6b
cl1_only	Adap1
cl1_only	Gpr146
cl1_only	Psmg3
cl1_only	Sdk1
cl1_only	Rbakdn
cl1_only	D130017N08Rik
cl1_only	Tmem130
cl1_only	Wasf3
cl1_only	Gpr12
cl1_only	D5Ertd605e
cl1_only	Slc7a1
cl1_only	Stard13
cl1_only	Samd9l
cl1_only	Calcr
cl1_only	Gng11
cl1_only	Ppp1r9a
cl1_only	Pon3
cl1_only	Dync1i1
cl1_only	1700019G24Rik
cl1_only	Dlx6
cl1_only	Nxph1
cl1_only	Thsd7a
cl1_only	Foxp2
cl1_only	St7
cl1_only	Tspan12
cl1_only	Wnt16
cl1_only	Prrt4
cl1_only	Tspan33
cl1_only	Ahcyl2
cl1_only	Nrf1
cl1_only	1700012C14Rik
cl1_only	Klf14
cl1_only	Gm13848
cl1_only	Akr1b10
cl1_only	Cald1
cl1_only	Stra8
cl1_only	Luc7l2
cl1_only	Klrg2
cl1_only	Hipk2
cl1_only	Mkrn1
cl1_only	Dennd2a
cl1_only	Braf
cl1_only	Tmem178b
cl1_only	Wee2
cl1_only	Ephb6
cl1_only	Trpv5
cl1_only	Gstk1
cl1_only	Fam131b
cl1_only	Epha1
cl1_only	Cntnap2
cl1_only	Gm16630
cl1_only	Gimap9
cl1_only	Gimap7
cl1_only	Gm7932
cl1_only	Gpnmb
cl1_only	Igf2bp3
cl1_only	Osbpl3
cl1_only	Nfe2l3
cl1_only	Snx10
cl1_only	Hoxa4
cl1_only	Hoxa3
cl1_only	Tax1bp1
cl1_only	Tril
cl1_only	Chn2
cl1_only	Prr15
cl1_only	Znrf2
cl1_only	Nod1
cl1_only	Adcyap1r1
cl1_only	Abcg2
cl1_only	Nap1l5
cl1_only	Fam13a
cl1_only	Ccser1
cl1_only	Grid2
cl1_only	Qrfprl
cl1_only	Ndnf
cl1_only	Tacstd2
cl1_only	Foxi3
cl1_only	Mir8112
cl1_only	Kdm3a
cl1_only	Vamp8
cl1_only	Sh2d6
cl1_only	Capg
cl1_only	Kcmf1
cl1_only	Tmsb10
cl1_only	Lrrtm1
cl1_only	Ctnna2
cl1_only	Hk2
cl1_only	2310069B03Rik
cl1_only	Sema4f
cl1_only	M1ap
cl1_only	Dok1
cl1_only	Ccdc142
cl1_only	1700124L16Rik
cl1_only	Dysf
cl1_only	Npm3-ps1
cl1_only	Fbxo41
cl1_only	Tgfa
cl1_only	Fam136a
cl1_only	2310040G24Rik
cl1_only	Antxr1
cl1_only	Plxna1
cl1_only	Uroc1
cl1_only	Zxdc
cl1_only	Cfap100
cl1_only	Aldh1l1
cl1_only	Iqsec1
cl1_only	Fbln2
cl1_only	Wnt7a
cl1_only	Prickle2
cl1_only	9530026P05Rik
cl1_only	Magi1
cl1_only	Slc25a26
cl1_only	Tafa4
cl1_only	Frmd4b
cl1_only	Foxp1
cl1_only	Gpr27
cl1_only	Pdzrn3
cl1_only	Gm15631
cl1_only	Grm7
cl1_only	Srgap3
cl1_only	Cpne9
cl1_only	Camk1
cl1_only	Jagn1
cl1_only	Brk1
cl1_only	Slc6a1
cl1_only	Gm17733
cl1_only	Tmem40
cl1_only	Rho
cl1_only	Alox5
cl1_only	Rasgef1a
cl1_only	Ret
cl1_only	Lrtm2
cl1_only	Adipor2
cl1_only	B4galnt3
cl1_only	Cecr2
cl1_only	Mical3
cl1_only	Iqsec3
cl1_only	Phc1
cl1_only	Rimklb
cl1_only	Slc2a3
cl1_only	Clstn3
cl1_only	Ptpn6
cl1_only	Atn1
cl1_only	Spsb2
cl1_only	E130112N10Rik
cl1_only	Kcna1
cl1_only	Ndufa9
cl1_only	Dyrk4
cl1_only	Tspan9
cl1_only	Clec12b
cl1_only	Gabarapl1
cl1_only	Ybx3
cl1_only	Lrp6
cl1_only	Mansc1
cl1_only	Dusp16
cl1_only	Gpr19
cl1_only	Grin2b
cl1_only	Plbd1
cl1_only	Smco3
cl1_only	Erp27
cl1_only	Rerg
cl1_only	Aebp2
cl1_only	Ldhb
cl1_only	Kcnj8
cl1_only	Itpr2
