gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Zfp956,0.146103581268091,1.23273364194294,0.063,0.018,1
Lgals9,0.146111583013723,1.3071522485828,0.057,0.022,1
Hao1,0.14612043651457,-0.867677959200111,0.057,0.069,1
BC023829,0.146146640439119,-0.576621328970226,0.019,0.027,1
Man2b2,0.146199960145948,-0.457778695908597,0.038,0.05,1
Psmc1,0.146208859845857,-0.10808481553949,0.006,0.012,1
Cldn22,0.146214785193714,2.4558220649617,0.019,0.002,1
Mcc,0.146261411662037,0.249279627668786,0.447,0.263,1
Ankrd54,0.146273784284805,1.36515826782485,0.05,0.02,1
Phf20,0.146284899008134,-0.505068181372304,0.025,0.049,1
Olfr741,0.146320920394243,2.95261739866123,0.013,0.001,1
Erich5,0.146335691978823,0.866265538423075,0.075,0.037,1
Eif3j2,0.146404237031195,2.33882985183343,0.025,0.004,1
Zfp593,0.14643587256853,-0.139493851076856,0.006,0.017,1
Mccc1,0.146454953580233,0.595741391975514,0.189,0.092,1
Olfr43,0.146598371921087,2.01478131725804,0.013,0.004,1
Pld1,0.146638825643669,0.571753547960477,0.258,0.143,1
Eif4b,0.146723420069729,-0.547603907423745,0.025,0.029,1
Ankfn1,0.146929704791754,0.607732031690635,0.195,0.104,1
Flt4,0.146978171096506,0.735257941906604,0.107,0.051,1
Folr1,0.147031373972437,1.96161724800712,0.031,0.007,1
Gm20547,0.14704703761382,1.0171319536815,0.063,0.024,1
Tfec,0.147298314431422,-0.435199594516878,0.082,0.09,1
Igfbp4,0.147312635322002,-0.323295297396872,0.006,0.014,1
Ano6,0.147314596302881,-0.495728304779708,0.17,0.121,1
Olfr988,0.147368851808822,-0.342274030448129,0.013,0.017,1
Grb2,0.147440231116531,-0.118806057196698,0.025,0.029,1
1700028P14Rik,0.147459437845261,0.760359411171535,0.094,0.051,1
Gm11437,0.147571956078784,0.318074319277506,0.006,0.012,1
Nat8l,0.147604247990202,0.0847966608938142,0.013,0.016,1
Btg2,0.147738821819335,1.43724258843719,0.044,0.018,1
Tns4,0.147820775444011,1.38085065608313,0.038,0.017,1
Zfp81,0.14790069601412,-0.224791280488445,0.006,0.012,1
Deaf1,0.147923904591857,-0.676957847448605,0.044,0.058,1
Ifi27,0.147954900298338,-0.435672816930119,0.006,0.018,1
Asb13,0.147996843706854,0.81788555263267,0.082,0.034,1
Dapp1,0.148032089057395,-0.66852193166108,0.088,0.081,1
Cnga2,0.148098597290613,-0.739963284067136,0.019,0.021,1
4931422A03Rik,0.148295997368967,0.711658987118916,0.101,0.049,1
Chd1l,0.148333120545453,0.608672541720835,0.176,0.089,1
Cenpe,0.148429148926933,0.257874136270579,0.302,0.188,1
Hivep3,0.148463410309362,0.464519556257335,0.283,0.159,1
Spock3,0.148511907312444,0.144689563907729,0.541,0.368,1
Tbc1d13,0.148515619902261,-0.550469031833788,0.025,0.024,1
Smcp,0.148535782695675,-0.597100386057369,0.006,0.016,1
Usp46,0.148577896451388,0.723414441106978,0.126,0.062,1
Tcf24,0.148739460226095,-0.313058155626933,0.006,0.015,1
1700026L06Rik,0.148744691621624,-0.223818862049103,0.019,0.02,1
Pkib,0.148790704621933,0.369798826300514,0.164,0.104,1
Mrps31,0.148840891075277,-0.829251194038273,0.019,0.03,1
Lsp1,0.148856173578466,-0.548958226628604,0.044,0.064,1
Pla2g4c,0.148867135408934,-0.83300359414203,0.057,0.054,1
Guf1,0.148914572635163,1.03343739075922,0.069,0.038,1
Nnt,0.149030604073908,0.352317412931701,0.239,0.143,1
Sec24a,0.149058916256615,0.690621523153996,0.119,0.056,1
C77080,0.149106591469508,-0.563907634288267,0.025,0.033,1
Kansl3,0.149181338166722,-0.520075138012645,0.019,0.025,1
She,0.149216227315983,-0.275494082278937,0.019,0.023,1
Cdkn3,0.149304996875692,-0.444253019195337,0.025,0.034,1
Glyatl3,0.149316169041883,1.39401311609765,0.057,0.018,1
Mettl16,0.149316774566592,-0.787467741637976,0.025,0.037,1
Pnliprp2,0.149394605185663,1.81087066983509,0.031,0.01,1
Slc8b1,0.14948848701591,-0.228243774780986,0.006,0.014,1
Myo15,0.149546757940394,0.675492280360711,0.138,0.059,1
Efhc2,0.149727547279329,0.415406112835875,0.208,0.103,1
Mavs,0.149734512303943,1.10358706561239,0.063,0.026,1
Grap2,0.149762739565181,1.40741496884467,0.038,0.015,1
Arpc5,0.149775918025426,-0.524775970720306,0.013,0.024,1
Zkscan5,0.149811024752071,-0.268196487041303,0.019,0.029,1
Chrm5,0.149895600985465,-0.401363928356608,0.006,0.016,1
Zfp472,0.149920545821349,-0.277926726053113,0.006,0.015,1
Brdt,0.149999781106558,-0.574781641328556,0.069,0.073,1
B230217C12Rik,0.150009716703488,2.22696211930132,0.019,0.005,1
Hadh,0.150026559850093,0.580240622020315,0.151,0.075,1
Alas2,0.150061620459461,1.43320161286692,0.038,0.01,1
Bbs1,0.150085214838787,1.00586630828145,0.069,0.031,1
Dock5,0.150132102457752,-0.393001945165246,0.157,0.158,1
Ddx19a,0.150183937722422,-0.0608410680019054,0.013,0.02,1
Gsdmc4,0.150185331116076,-0.808120147748697,0.013,0.029,1
Ranbp3,0.150241019284908,-0.500130437952271,0.057,0.051,1
Polr1e,0.150285954668667,1.22927487051137,0.057,0.027,1
Primpol,0.150312388613519,0.71701540352381,0.113,0.06,1
Slc29a2,0.150482009678669,1.17562126676937,0.044,0.018,1
Atf7ip2,0.150671431183352,1.0170193741412,0.069,0.024,1
Prss45,0.150675455242505,1.84239613742401,0.025,0.01,1
Olfr954,0.150693931365318,2.6568613339803,0.013,0.002,1
Kng2,0.15069464182991,-0.619634151168521,0.025,0.027,1
1700012B07Rik,0.150759301853134,-0.541474676295125,0.019,0.025,1
Trappc9,0.150883083860809,0.224715424991246,0.516,0.342,1
Tpo,0.150895858451979,-0.516265742506259,0.138,0.126,1
Trip4,0.150984275857389,0.747022740535663,0.126,0.054,1
Mettl25,0.151097644310083,-0.410162936761811,0.226,0.209,1
Reep6,0.151104568805059,-0.353402502272009,0.031,0.04,1
Cyp17a1,0.15113730216981,2.10242398501156,0.025,0.006,1
Snap23,0.151365175568984,-0.397172253740344,0.038,0.035,1
Pom121,0.151411572821281,0.0129445607717438,0.006,0.012,1
Arl10,0.151431811103119,-0.137407771919232,0.006,0.012,1
Gm8773,0.151450479334156,1.47586022667795,0.025,0.012,1
Aspa,0.151496195024253,-0.752298896857329,0.025,0.031,1
Fam20c,0.151549352598364,-0.603789798640405,0.069,0.062,1
Tyw1,0.15159214480774,0.492793334022543,0.164,0.092,1
Eprs,0.151627339417686,-0.393671404547863,0.094,0.087,1
Vamp1,0.151652336251843,1.02824507122151,0.063,0.032,1
Atp13a3,0.151792588254542,0.62141360082715,0.17,0.08,1
Efemp1,0.151919393717567,0.33932765863277,0.233,0.112,1
Brms1,0.151974193831709,2.29544055329442,0.013,0.004,1
Igfbpl1,0.151984745493959,1.27477185215556,0.038,0.014,1
Gm4868,0.152037134178292,2.50853585575617,0.013,0.002,1
Dnaic1,0.152046575160434,0.821505467050626,0.094,0.049,1
Tac1,0.152295461677751,-0.726036294974886,0.013,0.026,1
Ccdc109b,0.152335626439054,0.608862880275919,0.138,0.071,1
Upf3a,0.152340531213651,0.793330550229392,0.101,0.042,1
Cldn19,0.152344718877221,1.8459380938951,0.019,0.009,1
Olfr1329,0.152364986059697,2.57863836638933,0.013,0.005,1
Rgs3,0.152366538522381,-0.347075308135713,0.113,0.122,1
Jakmip2,0.152475981522622,-0.388792428965843,0.245,0.226,1
Zfyve20,0.15251263603907,-0.50880089209741,0.025,0.04,1
Rbm15b,0.152544812374203,1.63835225102986,0.038,0.009,1
Homer3,0.152570156497792,-0.399056442442176,0.013,0.021,1
Rpap3,0.152575476001193,0.877297688985271,0.088,0.039,1
Gm8975,0.152722472461553,1.74906454467579,0.019,0.01,1
Stk32b,0.152741854334836,0.264537469483423,0.289,0.161,1
Trim71,0.152751908403266,-0.62741320892153,0.031,0.036,1
Flii,0.152779553358828,-0.16227891759228,0.006,0.015,1
Sorbs2,0.152875392345798,0.1873819817992,0.44,0.294,1
Trpm8,0.152996335360506,-0.38000486573797,0.453,0.397,1
Fxr1,0.153031708035333,-0.541589412183105,0.031,0.044,1
Ppfibp1,0.153113543257985,-0.46680453932499,0.233,0.221,1
Katnal2,0.153201482027547,0.531735726431896,0.145,0.073,1
Foxi3,0.153256891275366,2.11984121254169,0.019,0.005,1
Golph3,0.153290426031922,1.06760420615987,0.063,0.029,1
Cystm1,0.15333263187454,0.755578935431895,0.113,0.048,1
Tfg,0.153340507505277,-0.53736165300149,0.082,0.074,1
AU019823,0.153391309280882,1.67673039617575,0.031,0.013,1
Clec9a,0.153404658890728,0.725816925369412,0.107,0.046,1
Acvrl1,0.15343385423662,1.21498349160693,0.063,0.02,1
Anapc5,0.153494692631495,-0.45102600441362,0.019,0.027,1
Gpcpd1,0.153561421104562,0.648226635905275,0.088,0.048,1
Ccdc154,0.153739130735381,-0.44413230312203,0.019,0.023,1
Snrk,0.153756016594714,0.986837884205087,0.075,0.031,1
Tmprss5,0.153773669676288,1.04892109082263,0.05,0.018,1
Galk1,0.153778997273709,0.191310100349479,0.006,0.011,1
Pmaip1,0.15380060983788,0.262781059698452,0.006,0.01,1
Ssr3,0.153928822281648,1.18851982517234,0.069,0.03,1
Enc1,0.153930821051163,-0.199163326015452,0.006,0.015,1
Cercam,0.153931612453137,-0.736054588127272,0.013,0.024,1
Adam33,0.153933657341617,-0.458736541276484,0.006,0.012,1
Ssr2,0.154210240129722,1.83114377878999,0.025,0.012,1
Cnppd1,0.15427318325443,-0.299470368660056,0.013,0.02,1
Ugt2a1,0.154320582377778,0.858557244392059,0.063,0.038,1
Pithd1,0.154403346703572,-0.269349765144042,0.006,0.013,1
Nlgn3,0.154480019928827,1.79577867394759,0.031,0.007,1
Sycp2,0.15453298469314,0.794800263869546,0.088,0.038,1
Dgke,0.154592122093581,0.877339158886728,0.088,0.03,1
Mdm4,0.154603199898766,0.901027143547677,0.069,0.033,1
Fbxo30,0.154699934280862,0.879424767019255,0.094,0.037,1
Trnt1,0.154846460206323,-0.625088240814532,0.038,0.04,1
Fbxo47,0.154861414875534,0.949435294606866,0.075,0.028,1
Sgta,0.154878416781551,-0.321119237249023,0.025,0.032,1
Npy,0.154921681737561,2.11218379325484,0.013,0.005,1
Usp48,0.155061832629031,-0.449404674468641,0.05,0.053,1
H2-T3,0.155067781712587,2.28030855513222,0.013,0.002,1
Sbp,0.155133727697764,2.10342398780998,0.025,0.004,1
Desi1,0.15524709407105,-0.672504529864703,0.025,0.04,1
Tnks1bp1,0.155263563893547,0.650796753520291,0.107,0.058,1
Qsox2,0.155303075370408,-0.354518235417776,0.025,0.033,1
Ackr3,0.155305003127145,-0.104725659093441,0.013,0.017,1
Acat1,0.155359037544572,1.04306099433136,0.088,0.034,1
Acyp1,0.155383548610135,-0.255516936361021,0.006,0.021,1
Wdr48,0.155409985863588,-0.377192802064406,0.044,0.038,1
1700015F17Rik,0.155556925609955,0.76466529815073,0.101,0.049,1
Smad2,0.155624776630059,-0.653351724772604,0.044,0.051,1
Acad11,0.155636424633472,0.625271631381304,0.164,0.071,1
Plod1,0.15564283085431,-0.21688275003857,0.019,0.02,1
Glra4,0.155779906276201,-0.566648297133465,0.013,0.021,1
Pccb,0.155874987255598,-0.664730334466799,0.044,0.047,1
Nat3,0.155956808111324,-0.582060031745748,0.05,0.047,1
1190005I06Rik,0.156026849169104,-0.474752510284996,0.025,0.043,1
Tktl1,0.156055647004712,1.61894804785748,0.038,0.009,1
Mtmr9,0.156126586822007,0.953168388044229,0.069,0.031,1
Tpcn1,0.156130089922492,-0.133740573530015,0.031,0.037,1
Irak2,0.156141502069947,-0.181689350919611,0.044,0.042,1
Grhpr,0.156185025225599,1.62302522630007,0.038,0.011,1
Pramel7,0.156200876309574,1.91880218323568,0.019,0.007,1
Tamm41,0.156212260652904,-0.424550700894934,0.044,0.043,1
Snrnp27,0.156292121148464,1.38678633544442,0.044,0.009,1
Crb1,0.156359803443455,-0.419172622809143,0.27,0.275,1
Klhl34,0.156632702096163,1.28025835646057,0.038,0.013,1
Gdf11,0.156703999655319,1.60751676370016,0.038,0.01,1
Gm2381,0.156886082063191,-0.287271595799617,0.006,0.014,1
Dazap1,0.156895249713548,-0.268975684112294,0.025,0.031,1
Abcc6,0.156913383104729,-0.644607810413863,0.075,0.065,1
Ndufs4,0.156985929439161,0.61989215606103,0.157,0.087,1
Zfp651,0.15708122835231,1.60517680658413,0.031,0.013,1
Apold1,0.157104706098007,0.967379291937617,0.057,0.02,1
Taf6l,0.157338265350246,1.54738904982451,0.05,0.016,1
Adora3,0.157348595039592,-0.730784213853317,0.031,0.047,1
Rassf4,0.157375849143622,-0.647240207596242,0.057,0.075,1
Gpr156,0.157450203761203,0.648219861930013,0.113,0.075,1
1810062G17Rik,0.157453713981115,-0.30934621436259,0.031,0.04,1
Slc6a7,0.157617575996644,1.38033533517226,0.025,0.014,1
Olfr458,0.157650107068297,2.06463001537569,0.013,0.004,1
1700028K03Rik,0.157796688066859,0.569109119329215,0.132,0.057,1
Ptma,0.15779885325424,-0.802274593042158,0.025,0.039,1
Lipo1,0.157833666151735,-0.46271937116231,0.138,0.135,1
Olfr133,0.157839041754859,2.53966031877424,0.019,0.004,1
Ak1,0.158049005983343,-0.377043483030826,0.031,0.037,1
Nosip,0.158112596788493,-0.432103713931736,0.013,0.019,1
Arnt2,0.158238662381004,0.33503229363971,0.239,0.137,1
Btnl2,0.158256984050654,1.12270056577271,0.031,0.014,1
Mvb12b,0.158310930404882,-0.501336389379786,0.082,0.09,1
Zfp747,0.158337162023257,-0.143110009315752,0.006,0.015,1
Srr,0.158380459149108,-0.671863558880328,0.006,0.016,1
Mbp,0.158409478523972,-0.540024826357171,0.107,0.114,1
Scg2,0.15843059261555,-0.116072014994868,0.006,0.013,1
Osbp,0.158470024340926,-0.636322589563824,0.075,0.081,1
Ncf2,0.158528999528737,0.808092636095418,0.082,0.027,1
Gnaq,0.158537983264838,0.623014280849525,0.22,0.122,1
Arid1a,0.158544897958983,-0.165122187567305,0.019,0.02,1
Mphosph6,0.15858262793632,-0.333835728783396,0.05,0.053,1
4921539E11Rik,0.158655921730576,0.911532551341358,0.088,0.034,1
Zfp715,0.158710059868482,-0.444004264811943,0.038,0.037,1
Catsperg2,0.158719819339727,1.26084602786629,0.038,0.016,1
Stx1a,0.158851807600715,0.0372355246366656,0.025,0.025,1
Ppp1r3a,0.158871900331439,-0.643557929799732,0.031,0.048,1
Mafk,0.158945716188492,-0.266008658206246,0.013,0.025,1
Sema3d,0.15904637490075,0.213972690196323,0.44,0.273,1
Wdr66,0.159050735953643,0.923120506139599,0.088,0.031,1
Ankrd45,0.159167369294941,0.991341230534768,0.075,0.037,1
1810032O08Rik,0.15917688103262,-0.349629975513738,0.013,0.021,1
Mex3b,0.159247940696526,-0.690787854412909,0.025,0.036,1
Mtrf1l,0.159342700129778,0.487520007494337,0.113,0.055,1
Ccdc6,0.159449567050409,0.502395005045482,0.17,0.083,1
6430548M08Rik,0.159488713980779,-0.524092428415561,0.063,0.082,1
Rapgef1,0.159533802265287,-0.54943266156206,0.069,0.077,1
Ccm2,0.159539350778307,-0.616364289407912,0.069,0.066,1
Eaf2,0.159571165437847,0.599341248514825,0.201,0.119,1
Apoh,0.159572954334822,-0.644994973014281,0.031,0.04,1
Nup62,0.159626392121159,-0.635616351793193,0.025,0.041,1
Gnb1l,0.159640900952921,-0.37772774232978,0.094,0.095,1
Vwa9,0.159659997986492,-0.198731302990142,0.013,0.029,1
Tecrl,0.159671149384206,-0.505488223259524,0.057,0.074,1
Ppme1,0.15974890917894,-0.572505519300881,0.057,0.06,1
Pfkp,0.159761662564822,0.47061297466939,0.195,0.126,1
Alpi,0.159882664248382,1.79908905723946,0.031,0.007,1
Golga1,0.159884946984326,0.509802557779417,0.17,0.075,1
Gm28045,0.159926885876179,1.04525012973379,0.069,0.023,1
Taar8c,0.159946213420124,2.48041161523677,0.013,0.002,1
4732456N10Rik,0.159961869424893,-0.0738965189943066,0.013,0.018,1
Lztr1,0.160020388988049,1.25391448963755,0.057,0.023,1
Tapt1,0.160199927862654,0.610320483812625,0.126,0.064,1
Vwf,0.160209769398358,0.314286000538959,0.245,0.134,1
Trmt5,0.160233746432063,-0.550083560222525,0.013,0.02,1
Wdr4,0.16029552548773,1.00485843513677,0.069,0.048,1
Rasgrp3,0.160342027118545,0.634956550372801,0.182,0.108,1
Olfr910,0.160375437553738,1.84728270579379,0.019,0.005,1
Znrf3,0.160422457600809,0.733456827589921,0.164,0.082,1
Tanc2,0.160443206753173,0.37416199592528,0.283,0.154,1
Atp5e,0.160600573311404,-0.393205802073553,0.013,0.022,1
Zfp169,0.160601847920249,-0.510037316833906,0.013,0.029,1
C1s2,0.160607053651725,1.7992290907476,0.038,0.009,1
Zkscan4,0.160709429707905,-0.531505577317175,0.019,0.031,1
Mrpl20,0.160866521072198,-0.269368242098611,0.006,0.013,1
Ccdc178,0.160868020231577,0.135152917096651,0.516,0.374,1
Tmem141,0.161106666815918,1.42000046808607,0.031,0.013,1
Sept10,0.161116219368323,-0.631730897709333,0.075,0.079,1
Arl14,0.161117183245064,2.5333449799243,0.019,0.002,1
Ppm1j,0.161148081877061,2.10185269549466,0.025,0.007,1
Akap3,0.161184956369375,0.764400317367761,0.069,0.035,1
Col4a3,0.161282469310613,-0.319849287329946,0.182,0.167,1
Kcnv2,0.161303462004109,-0.515707873665964,0.019,0.024,1
2310047M10Rik,0.161406554456424,-0.51639583605015,0.006,0.022,1
Slc7a13,0.161421650048985,-0.638299394871721,0.025,0.031,1
Phf3,0.161429804931655,-0.528718801729315,0.044,0.056,1
Nphp4,0.161498857381154,0.531776029522747,0.214,0.117,1
Ltbp3,0.161620055217762,-0.287738759782966,0.006,0.019,1
Paip2b,0.16163921626231,-0.573659834549399,0.044,0.044,1
Gbp6,0.161722228265438,0.610375368780999,0.101,0.053,1
Trpc6,0.16174035770778,-0.473916846604569,0.132,0.153,1
Defb8,0.161886416934888,2.02084746246811,0.019,0.003,1
Gorab,0.161989007006385,0.883767956379614,0.082,0.029,1
Pax8,0.1620258520081,-0.217375441655726,0.044,0.07,1
Rasgrp4,0.1621079503743,0.123241786387282,0.006,0.015,1
Trim24,0.162112249707774,-0.521594737198156,0.126,0.121,1
3300002I08Rik,0.162119871434617,0.841926796458385,0.057,0.027,1
Snx32,0.162244702613901,1.34776053078541,0.038,0.016,1
Krtap27-1,0.162245643543249,2.10512280745621,0.013,0.004,1
Rapgef2,0.162250483078987,0.377863505224866,0.308,0.207,1
Rtf1,0.162376644825277,-0.480398803256679,0.031,0.045,1
Mtfr2,0.162387036191771,-0.463408235280848,0.019,0.026,1
Camkmt,0.16241209001233,0.13049004789774,0.421,0.24,1
Asic5,0.162711893095996,0.612955988613124,0.138,0.064,1
Tspyl3,0.162742094642028,2.12139786276729,0.013,0.006,1
Htra1,0.162802613516537,0.881619080030627,0.069,0.029,1
Sel1l2,0.162837232916106,-0.431410714396188,0.214,0.209,1
Plekhf1,0.162847099468152,-0.53422284139199,0.013,0.026,1
Arpc1b,0.162873393983682,-0.39769954283082,0.013,0.022,1
Bcar1,0.162889414389397,-0.432086793805936,0.019,0.027,1
Rrad,0.163000514590146,0.117450213996535,0.013,0.012,1
Usp36,0.163138816069456,-0.439643232933699,0.038,0.052,1
Inpp5f,0.163157711515495,-0.342583308478687,0.057,0.067,1
Tmod2,0.163206600182659,-0.490402636043431,0.044,0.042,1
B4galnt1,0.163266551118436,-0.170516870846025,0.019,0.021,1
Slfn8,0.163353185642518,1.75347614388973,0.025,0.007,1
AI607873,0.163357810800687,-0.880385512198376,0.013,0.026,1
Psg22,0.163470578478579,1.54284908928577,0.025,0.01,1
Tmcc3,0.163517128056758,0.534301895342362,0.239,0.14,1
Tmem80,0.163564854261088,-0.669666358033595,0.038,0.04,1
Mmrn2,0.163780741014726,1.35191531298308,0.038,0.021,1
Olfr1415,0.163934472855904,2.67947733138047,0.013,0.002,1
Pigp,0.163947329896208,-0.231547676672229,0.013,0.023,1
8430419L09Rik,0.164063179311859,1.13176748665734,0.094,0.04,1
Glod5,0.164081787603321,2.09701292384458,0.019,0.004,1
Vnn3,0.164104646671359,1.22647156457098,0.031,0.017,1
E230025N22Rik,0.16412247425768,0.202967083892657,0.006,0.01,1
Tada1,0.164137686039377,-0.716694252286568,0.044,0.047,1
Zfp948,0.164171373001678,-0.664765949560098,0.057,0.055,1
Gfral,0.164202132382054,-0.496811522703129,0.038,0.048,1
Agpat1,0.16422322353208,-0.338069418044927,0.038,0.043,1
Hnrnpm,0.164257070199115,-0.533897508010896,0.013,0.019,1
Gm4862,0.164332995037309,2.40458122907704,0.019,0.001,1
Ifi204,0.164373862108111,1.40135698389899,0.031,0.018,1
Btbd8,0.164387073826372,-0.534850725771633,0.113,0.112,1
Akap13,0.164453695445638,0.229043189025529,0.434,0.269,1
Atp5d,0.164479725673371,-0.646300395323205,0.013,0.024,1
Mapk3,0.164500148755592,-0.575959491974167,0.019,0.027,1
Slc33a1,0.164674235806151,0.648963706494,0.101,0.048,1
Gm16253,0.164734411251741,2.10218045821342,0.025,0.005,1
Hmgcl,0.164797550988858,-0.598507718233738,0.013,0.019,1
Ctsl,0.164852392010866,1.13697660406967,0.057,0.023,1
Wee2,0.164869014075834,1.10762493295853,0.044,0.025,1
Alyref,0.164886804374075,1.93213166830981,0.019,0.009,1
Fer,0.164943455656209,0.264016303057304,0.453,0.297,1
Nox3,0.164950414871186,0.616449790870053,0.101,0.046,1
Gnat3,0.164961461848028,-0.590098293126102,0.088,0.107,1
Dzip1l,0.164985173795585,0.918026203797996,0.082,0.033,1
Ccr4,0.165122331683072,-0.438661010244601,0.006,0.016,1
Galntl6,0.165147102730691,-0.420947411700276,0.283,0.273,1
Mfsd9,0.165207412033676,0.717796037217044,0.101,0.051,1
Fbxw14,0.165412390917741,1.74901009338755,0.025,0.01,1
P2rx5,0.165427498541748,-0.396201532039956,0.019,0.022,1
4930579G24Rik,0.165429269625958,-0.570415102030613,0.05,0.053,1
Mical3,0.165457737475586,-0.587533829366313,0.094,0.1,1
Tmem255a,0.165465016361672,0.850773258349568,0.075,0.042,1
Efhc1,0.165512134854508,0.745145300337246,0.132,0.06,1
Slc2a6,0.165634518372329,1.34526162524184,0.057,0.018,1
Gnb4,0.165639186234983,-0.539416602418977,0.063,0.059,1
Cdh23,0.165660755459425,0.307919583482358,0.358,0.236,1
Pdzk1,0.16567276068183,1.0047782312223,0.069,0.036,1
Zdhhc17,0.165681886987995,0.53594368699153,0.151,0.078,1
Calca,0.165693440661639,1.2492799155038,0.038,0.012,1
Mmrn1,0.165695199947614,0.474653609057096,0.189,0.094,1
Ei24,0.165716638435035,-0.519785287856304,0.006,0.021,1
Proser3,0.165753931330176,1.16786872443153,0.038,0.016,1
Traf5,0.16577065495079,-0.325515596692244,0.057,0.065,1
Crygn,0.165823267411076,0.00851624397049289,0.006,0.012,1
Upk1b,0.165868883920199,1.15023405465795,0.05,0.022,1
Hnrnpa3,0.165883581193545,-0.337594432788648,0.019,0.026,1
Rnf217,0.165942746578723,-0.588278128410936,0.145,0.154,1
Dhfr,0.165983072697457,-0.602599239394851,0.132,0.12,1
Gast,0.166066936290596,2.99125875498945,0.013,0.001,1
Rpl18a,0.166195224342245,-0.668630564958514,0.013,0.024,1
Polq,0.166243334120653,0.447729338060346,0.226,0.134,1
Grm4,0.166288611941683,-0.6219885613722,0.082,0.074,1
Smarca5,0.166296607190799,-0.621506681242072,0.019,0.036,1
Adipoq,0.166340355219007,1.17778651525051,0.057,0.023,1
Rfx6,0.166343869733923,-0.524220828535429,0.05,0.068,1
Btbd6,0.166429671452935,0.0488460508217132,0.006,0.013,1
Fbxl21,0.166436577386813,-0.5681969020592,0.013,0.018,1
Rab5a,0.166467512866128,-0.36721957903204,0.031,0.043,1
Rnaseh2b,0.166526141504803,-0.568687807310273,0.088,0.09,1
Hdac2,0.16652715305434,-0.484295853568501,0.075,0.068,1
Zfp874b,0.166594834729251,1.44176678779684,0.038,0.012,1
Triml2,0.166611407642823,-0.187447538367536,0.019,0.018,1
Ramp3,0.166689839629751,-0.787811271037366,0.013,0.027,1
Zfp511,0.166757812651845,-0.10330003122869,0.019,0.018,1
Ephx1,0.166796952697308,0.933515355344707,0.075,0.044,1
Csrp2,0.166849371384521,1.04790074956148,0.075,0.028,1
Rpp40,0.166883157082677,0.944739151501559,0.057,0.023,1
Tnip2,0.166984130301981,-0.426444365797354,0.025,0.035,1
2210407C18Rik,0.167156291377301,1.77474694267758,0.025,0.009,1
Csk,0.167203112955033,-0.68417530537686,0.013,0.024,1
Tmem243,0.16724088416541,0.775420009670142,0.088,0.046,1
Txlna,0.167252192954372,-0.143015826322662,0.006,0.012,1
Lrrc4b,0.167534655513332,-0.541875362697949,0.019,0.033,1
Mettl21e,0.167547552127668,-0.726468732036098,0.025,0.031,1
Nudt13,0.167660387782457,0.714332746060951,0.082,0.03,1
Pik3cd,0.167663837048412,-0.397560172603187,0.044,0.042,1
1700022I11Rik,0.167721129726926,2.25731495021982,0.025,0.006,1
Lca5,0.167731181240069,0.592781654959119,0.157,0.071,1
Gab3,0.167759640250168,0.585777141289809,0.113,0.067,1
Necab3,0.167856900778383,0.157440725478252,0.006,0.012,1
Hs1bp3,0.167995264243243,-0.455629046681959,0.057,0.067,1
Nlrc3,0.168024256683001,0.891148536456685,0.101,0.045,1
Hc,0.168090532867832,-0.345769999086262,0.094,0.074,1
Uhmk1,0.16811704424293,0.813998951180539,0.069,0.031,1
Zranb3,0.168136403339798,-0.383374666316247,0.214,0.188,1
Sirt1,0.168140448664166,-0.320620724481244,0.075,0.087,1
Rcc1,0.168187263530207,-0.517443128253089,0.013,0.021,1
Tsx,0.168222379232891,1.58538799061548,0.031,0.01,1
Rnf17,0.168248797383034,0.41712142975248,0.164,0.094,1
Trpv6,0.16829068507526,-0.591271369859689,0.031,0.039,1
Padi2,0.168300437541899,-0.621063409990429,0.031,0.04,1
Zmat1,0.168337739238187,1.0011240406786,0.057,0.036,1
Ccnb3,0.168399185954564,1.23532406973393,0.057,0.02,1
Mmp20,0.168406049028546,-0.61548588153895,0.075,0.085,1
Map6,0.168412554501656,-0.394563655041972,0.038,0.057,1
Ms4a10,0.168537044065867,1.51914365709546,0.031,0.019,1
Tbl3,0.168538680563236,1.56047356706219,0.025,0.008,1
Osbpl8,0.168560974749878,-0.314765794407936,0.189,0.181,1
Rpl22,0.168580508929593,-0.441902619491182,0.013,0.018,1
Spata19,0.168611292627624,1.90674514132877,0.019,0.006,1
5430427O19Rik,0.168681089804069,1.08125900377168,0.044,0.018,1
Col4a4,0.168684719190526,-0.460738898395922,0.208,0.198,1
Nrip2,0.168685269013376,-0.339687498187423,0.006,0.016,1
G6pc2,0.168707518740598,0.910861922875267,0.075,0.031,1
Ndufa9,0.168781976160442,-0.507210789902537,0.038,0.049,1
Slc2a7,0.168789809944424,1.44967302897943,0.038,0.011,1
Gm3443,0.168829438176895,2.24502257716427,0.019,0.004,1
Ttpal,0.168842827288168,-0.461192285768029,0.013,0.019,1
Zfp687,0.168870794297096,-0.54496367556213,0.031,0.038,1
Slco6d1,0.168887217268606,-0.591656077302825,0.088,0.088,1
A230083G16Rik,0.168931193788493,-0.45693151357928,0.019,0.03,1
Prkcsh,0.16896885665868,-0.65880764737252,0.038,0.04,1
Meig1,0.169096562925048,-0.805221515041408,0.038,0.042,1
Vmn2r51,0.169131740370963,1.41443252465236,0.019,0.012,1
Asxl2,0.169148018555925,0.48577978561906,0.113,0.057,1
Gm28305,0.169227520684448,1.21782361024901,0.063,0.028,1
