gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Aars,2.30093261179709e-48,-0.250279247318437,0.182,0.423,7.1453161326747e-44
Trappc8,2.3530041810257e-48,-0.389371822283109,0.138,0.345,7.3070191837572e-44
Ephx4,2.46813545804837e-48,-2.73487081490223,0.006,0.093,7.66454785142341e-44
Srsf3,2.61094457322567e-48,-0.608584509966289,0.56,0.818,8.10802727769498e-44
Rab33b,2.6149083202267e-48,-0.255661582929662,0.134,0.34,8.120336297632e-44
Smndc1,2.61607222993462e-48,-0.329628206773101,0.219,0.479,8.12395070283898e-44
Tspan14,2.65853705994927e-48,-0.272999823019727,0.218,0.479,8.25582098596647e-44
Xpc,2.7119586953516e-48,-1.52832471195876,0.077,0.224,8.42171653254485e-44
Ogfr,2.948218954734e-48,-0.378281198869306,0.189,0.429,9.15539914203097e-44
Ubxn4,3.03234490246641e-48,-0.443922868652439,0.432,0.749,9.4166438601192e-44
Supt4a,3.08240625854652e-48,-0.417928844022004,0.356,0.665,9.57210439529037e-44
Ttyh2,3.09165355551494e-48,-0.696549040851145,0.447,0.641,9.60082095129608e-44
Med14,3.18160061964737e-48,-0.755625520275078,0.054,0.194,9.88014256425293e-44
Mtmr14,3.2365726349888e-48,-0.670625344685986,0.058,0.201,1.00508526606942e-43
Cdk13,3.42013417877511e-48,-0.32743967777097,0.21,0.462,1.06208846787682e-43
Rab2b,3.52001145849766e-48,-0.168582317806568,0.172,0.408,1.09310435832186e-43
Tmem2,3.70108520665772e-48,-2.64777406421834,0.027,0.137,1.14933500007549e-43
Mospd1,4.02825351614048e-48,-0.939373179317138,0.103,0.273,1.25093384690227e-43
Adgrf5,4.07113705833506e-48,-5.49499883202894,0.003,0.084,1.26425090209537e-43
Dnajb11,4.34655543700084e-48,-0.490462936889787,0.431,0.733,1.34977932540624e-43
Ppp4r3b,4.51152628509944e-48,-0.357491424137229,0.255,0.531,1.40100937257478e-43
Zmat1,4.60155433747292e-48,-0.235784407722189,0.106,0.289,1.42896668395884e-43
Ubr4,4.68470256614268e-48,-0.301206972209716,0.192,0.437,1.45478753488995e-43
Lztr1,4.83442850256289e-48,-0.266114284316541,0.132,0.335,1.50128342718588e-43
Psmc2,4.86720728625176e-48,-0.418764552255515,0.393,0.704,1.51146255067262e-43
Tomm20,5.06340143790157e-48,-0.492864286574582,0.616,0.825,1.57238868252595e-43
Tubg2,5.40456521406084e-48,-3.5870075762505,0.002,0.084,1.67833368157445e-43
Git2,5.71001308773184e-48,-0.395079971329029,0.274,0.557,1.77318746426425e-43
Bcl2l11,5.77425594502328e-48,-1.68247006496095,0.026,0.137,1.79313744116753e-43
Eipr1,6.23570050321969e-48,-0.387422536377923,0.076,0.236,1.93643443426984e-43
Casc3,6.44316663048921e-48,-0.329593400789886,0.159,0.379,2.00086096543212e-43
Haus2,6.44669330784683e-48,-0.314744877988673,0.084,0.25,2.00195613981875e-43
Plekhh2,6.63366365047676e-48,-1.44084990505998,0.037,0.159,2.06001791001905e-43
Hspb2,6.98408594612078e-48,-5.20648364668484,0.004,0.088,2.16883804970835e-43
2610002M06Rik,7.13965690129313e-48,-0.953686957623486,0.047,0.18,2.21714905412757e-43
Ogfod2,7.84752294598411e-48,-0.455944283435794,0.06,0.205,2.4369697756459e-43
Kif1b,8.02412506031622e-48,-0.822973930791028,0.898,0.854,2.4918117962306e-43
Rbp1,8.17964230984067e-48,0.697187507883232,0.233,0.088,2.54010612289792e-43
Fzd1,8.56344012322009e-48,1.80876307349194,0.206,0.077,2.65929069586477e-43
Gm30025,8.5859089624012e-48,-0.396383634859625,0.09,0.26,2.66626816918407e-43
Kif16b,9.09953661454377e-48,-1.10527569827698,0.032,0.15,2.82577010028042e-43
Cdc5l,9.4209323537218e-48,-0.274052653160561,0.227,0.492,2.92557633312477e-43
Zfand5,9.60359279281186e-48,-0.479554389543617,0.413,0.698,2.9822997058798e-43
Tec,9.84665743335405e-48,-4.5888739980722,0.003,0.084,3.05778099935377e-43
Bag6,1.00238779493237e-47,-0.327048814909008,0.234,0.505,3.11281505838299e-43
Oplah,1.03043736056029e-47,2.36094096278665,0.203,0.079,3.19992017948391e-43
1300002E11Rik,1.03134555570621e-47,-0.493579722358259,0.108,0.288,3.20274048869005e-43
Gm4491,1.24598974978237e-47,4.37531829071765,0.097,0.011,3.86929656897417e-43
1110038F14Rik,1.28100299094576e-47,-0.400018330197698,0.25,0.524,3.97802668808297e-43
Tox2,1.34705354691092e-47,2.55619688814147,0.136,0.03,4.18314008457717e-43
Nfkbib,1.36043852804608e-47,-0.518882192451522,0.093,0.263,4.2247058049943e-43
Fam120a,1.40817418058127e-47,-0.354846467671224,0.24,0.509,4.37294410037707e-43
Gm20300,1.41678366647057e-47,-0.296584650951732,0.088,0.257,4.3996799978577e-43
Ssb,1.47676927429365e-47,-0.497244922621338,0.481,0.788,4.58595930439151e-43
Trappc10,1.48380799985712e-47,-0.465854296640705,0.292,0.563,4.60781736275629e-43
Tipin,1.51539133689177e-47,-0.563102639627025,0.1,0.273,4.70589625758371e-43
Nfatc3,1.57894173749813e-47,-0.435362849112454,0.124,0.315,4.9032456716267e-43
Dnal4,1.59479290429769e-47,-0.431393290373712,0.124,0.316,4.95246988500604e-43
Sppl3,1.64892218720721e-47,-0.388202093007966,0.205,0.452,5.12056296015326e-43
Mgea5,1.64979485457909e-47,-0.405356214853934,0.291,0.583,5.1232729414099e-43
Cspp1,1.69568551723475e-47,1.07411573608252,0.547,0.506,5.26578180522079e-43
Ebag9,1.9040551509295e-47,-0.440563845516998,0.1,0.275,5.91285286569646e-43
Fam53c,1.97285987986844e-47,-0.387335116539065,0.089,0.258,6.12651907094345e-43
Med27,2.18071662833497e-47,-0.617484224185665,0.086,0.25,6.77199741763141e-43
Rhobtb2,2.23558250228415e-47,2.03177714994777,0.263,0.131,6.94237790259319e-43
Piezo2,2.33521632506539e-47,-4.00395172243958,0.002,0.083,7.25178077585807e-43
Galnt17,2.35866214447045e-47,-4.65617083292192,0.004,0.087,7.32458942343854e-43
Dhfr,2.36926749468626e-47,-0.844416716941606,0.045,0.175,7.3575232779987e-43
Rcc2,2.42989425599589e-47,-0.777512281629655,0.094,0.26,7.54579362256962e-43
Fopnl,2.43954857771048e-47,-0.328863984761821,0.264,0.554,7.57577415322213e-43
Metrn,2.67890922333016e-47,0.550375572599406,0.717,0.688,8.31908470212947e-43
Ggh,2.73853291120609e-47,0.892302548218174,0.616,0.633,8.50424010245939e-43
Ola1,2.80472429912555e-47,-0.363884724733907,0.268,0.552,8.70979083850449e-43
Ggps1,2.81177077172813e-47,-0.384694987191168,0.213,0.465,8.73167295452454e-43
Dag1,3.10859794946931e-47,0.557838870324793,0.658,0.574,9.65344007228198e-43
Itgb1bp1,3.43416063738261e-47,-0.26056984350059,0.179,0.416,1.06644424433279e-42
Mcrip2,3.47326531693573e-47,2.09176442779016,0.262,0.131,1.07858781152122e-42
Psmd9,3.6917486479456e-47,-0.255545254794116,0.233,0.505,1.14643562513303e-42
Pxk,4.51639877120944e-47,-0.308851452253251,0.159,0.376,1.40252247441138e-42
Des,4.60772127868555e-47,-5.56843080275523,0.004,0.085,1.43088176588301e-42
Ccng1,4.6102024161031e-47,-0.417478225347243,0.111,0.293,1.43165225829666e-42
Atp5g2,4.97745678998139e-47,-0.419835916695026,0.742,0.868,1.54569943156082e-42
Bckdk,5.02048597322591e-47,-0.412746295135815,0.12,0.307,1.55906171412557e-42
Cnep1r1,5.03126704519513e-47,-0.272081927345872,0.201,0.45,1.5624096682149e-42
Casq2,5.08790111665039e-47,-6.434473276554,0.003,0.084,1.57999681276461e-42
Polr2m,5.09477575880513e-47,-0.491661584806617,0.233,0.484,1.58213166413935e-42
Cop1,5.30162168999764e-47,-0.300312088406814,0.238,0.506,1.64636559961187e-42
Jmjd8,6.29588360937095e-47,-0.682366531748313,0.079,0.234,1.95512369605406e-42
Tes,6.30243469970629e-47,-3.57589289237545,0.008,0.096,1.95715807164679e-42
Acat2,6.35186015061622e-47,-0.459299338557065,0.189,0.417,1.97250665117236e-42
Spopl,6.38648264036972e-47,-0.448726927483753,0.093,0.261,1.98325831914041e-42
Actn1,6.52349891619495e-47,-2.18875240812432,0.037,0.154,2.02580735343518e-42
Rbbp9,6.77877273639497e-47,-0.287593007736215,0.132,0.332,2.10508008556009e-42
Arfgef3,6.85929675436916e-47,-3.64568883899454,0.004,0.086,2.1300860141018e-42
Glrx3,8.20782509349271e-47,-0.40684222234601,0.393,0.702,2.54885800453323e-42
Ssr4,8.39147935771474e-47,-0.485969232774132,0.508,0.801,2.60588999974474e-42
Sympk,8.44825277505357e-47,-0.301049640249357,0.19,0.432,2.62352041676514e-42
Gfap,8.68211494260484e-47,3.0420753983331,0.191,0.07,2.69614397427651e-42
Zfp292,9.31964568097271e-47,-0.340963834706714,0.285,0.57,2.89412276976927e-42
Runx1,9.45149892200839e-47,-6.43138581181617,0.001,0.077,2.93506847524049e-42
Senp6,9.83026620465956e-47,-0.452022679696027,0.419,0.731,3.05269086719498e-42
Dyrk1b,1.01429773093842e-46,-0.836670611596286,0.038,0.16,3.14980017365615e-42
Ebpl,1.04549246549763e-46,-0.425369986186369,0.34,0.647,3.24667230235633e-42
Art3,1.07684569652968e-46,-4.4947994506223,0.022,0.122,3.34403662600326e-42
Sf3b4,1.10957174819049e-46,-0.31846357795545,0.176,0.405,3.44566410683074e-42
Nucb2,1.12382562968645e-46,-1.7481750085719,0.022,0.126,3.4899281104283e-42
Angpt4,1.12385824895922e-46,-4.07485571112181,0.002,0.081,3.49002940631797e-42
Rnf168,1.15791834166738e-46,-0.436694764331866,0.102,0.277,3.59579961821388e-42
Sqstm1,1.16012724549618e-46,-0.436582733038206,0.332,0.623,3.60265914816384e-42
Mrpl43,1.21329560482584e-46,-0.407998625704058,0.41,0.715,3.76776817122616e-42
Zfp553,1.26094983895066e-46,-0.355097263154573,0.101,0.276,3.91575362987739e-42
Tmem219,1.38892190581709e-46,-0.310966323579431,0.184,0.417,4.31315808632441e-42
Gclm,1.39748185008494e-46,-0.444519569209229,0.383,0.644,4.33974013725377e-42
Pla1a,1.43309857594243e-46,-7.57657359486416,0.001,0.077,4.45034431773161e-42
Wdr26,1.44220985230948e-46,-0.462500982535723,0.351,0.654,4.47863847536186e-42
Cadm3,1.51508504115492e-46,-1.669217092143,0.028,0.138,4.70494508680249e-42
Pef1,1.5506412999203e-46,-0.358590512148647,0.106,0.284,4.81536149277251e-42
Atf6,1.7986203351081e-46,-0.407715943461719,0.097,0.268,5.58543558864469e-42
Ccdc71l,1.82277979442879e-46,-0.641364496643977,0.064,0.209,5.66046037361918e-42
Haus8,1.87615617698305e-46,-0.495648484474515,0.051,0.185,5.82621539200315e-42
2310039H08Rik,1.88570216292104e-46,-0.549673249503347,0.109,0.285,5.85585949673501e-42
Inpp5a,1.91892217964124e-46,-0.679811466482401,0.091,0.255,5.95902093665791e-42
2310033P09Rik,1.93783499772049e-46,-0.539044317401122,0.099,0.269,6.01775280192122e-42
Kdm4a,1.94029956252723e-46,-0.230014475861767,0.108,0.29,6.02540626147207e-42
Kank1,2.05966885620537e-46,1.05540123745708,0.473,0.347,6.39609566606015e-42
Ctdsp1,2.06386995357401e-46,-0.556535117357811,0.149,0.352,6.40914175382872e-42
Gm48715,2.11495572290885e-46,3.24934767344395,0.095,0.011,6.56778350192115e-42
Colec12,2.12874778551309e-46,-3.23604792026583,0.06,0.181,6.61061337313236e-42
St3gal6,2.19631907237004e-46,-1.79561840017877,0.046,0.17,6.82044924733794e-42
Tmem183a,2.22838161593719e-46,-0.330685822309702,0.139,0.339,6.92001627013135e-42
Magohb,2.25026484081815e-46,-0.534399929002535,0.081,0.238,6.98797243667668e-42
Sspo,2.27387173826712e-46,-2.86291376450202,0.004,0.085,7.06128129601471e-42
2510039O18Rik,2.28934809346262e-46,-0.422091612655435,0.119,0.306,7.10934156943881e-42
Erbb4,2.32098910632663e-46,-0.204047607757335,0.151,0.367,7.20759957078673e-42
Gm4419,2.33342499540716e-46,-2.05364368817911,0.008,0.097,7.24621798073739e-42
Chtop,2.35091325048398e-46,-0.357172853801464,0.285,0.574,7.30052600805294e-42
Atp11a,2.41925304782848e-46,-0.337166270321083,0.191,0.428,7.51274841472656e-42
Cadps,2.45996663407781e-46,-1.16522407475812,0.032,0.148,7.63918038546523e-42
5730559C18Rik,2.53356946829492e-46,-4.55144545248619,0.003,0.084,7.86774662684304e-42
Tmem218,2.60222093097299e-46,1.84901512139806,0.293,0.162,8.08093687904353e-42
Necab3,2.61347729869647e-46,3.45500739080472,0.108,0.017,8.11589240337202e-42
2310035C23Rik,2.76170759205451e-46,-0.32888853842245,0.203,0.446,8.57620675636608e-42
Ly6e,2.8083965317418e-46,-3.75387779976179,0.024,0.125,8.72119458967099e-42
Ly6g6f,2.97030933849738e-46,-5.16792938574608,0.001,0.077,9.22399861976976e-42
Axin1,3.00917254397334e-46,-0.737779727447416,0.06,0.2,9.34468441805483e-42
Ezh1,3.11523717983501e-46,-0.499012391203729,0.114,0.294,9.67405753825964e-42
Rhno1,3.1220437829188e-46,-0.658255568820128,0.069,0.217,9.69519476347603e-42
Tenm2,3.45032135616069e-46,-2.28768264333197,0.007,0.093,1.07146279394214e-41
Asah2,3.50872793448488e-46,-2.01811896483338,0.009,0.099,1.08960037277493e-41
Rbm15b,3.53127061853272e-46,-0.639875924200634,0.078,0.231,1.09660077787915e-41
Homer3,3.82820146275384e-46,-0.646443361574238,0.117,0.295,1.18880968224358e-41
Arl8b,3.84715432118261e-46,-0.337951603703245,0.293,0.587,1.19469530290005e-41
Daxx,3.88440684181236e-46,-0.823379943366389,0.055,0.192,1.20626370065641e-41
Msra,3.91192997138463e-46,-1.04297086198208,0.044,0.169,1.21481073331378e-41
Mfsd3,3.95666474755988e-46,-0.610809342925105,0.046,0.176,1.22870267070725e-41
Smim10l1,4.28085535617393e-46,-0.427274095096962,0.366,0.675,1.32937682230625e-41
Uxt,4.29562352028308e-46,-0.455534141718816,0.078,0.234,1.33396292798871e-41
Atp5e,4.31182391246123e-46,-0.404027130453486,0.779,0.907,1.33899379777571e-41
Gfra2,4.57701505133139e-46,-4.52255215711157,0.005,0.086,1.42134625404045e-41
Ttc1,5.22943055829158e-46,-0.295733206835537,0.22,0.48,1.62394736557187e-41
Foxj1,5.62504019558149e-46,-0.392490570791908,0.049,0.181,1.74679998233588e-41
AI987944,5.7378626116222e-46,-0.300097967031307,0.137,0.338,1.78183585541316e-41
Dtymk,5.79488001966137e-46,-0.295533456062987,0.223,0.48,1.79954204130564e-41
Mrps23,5.81707836187961e-46,-0.253640521549486,0.166,0.39,1.80643551449809e-41
Socs4,5.84481293645409e-46,-0.457243958445291,0.113,0.293,1.81504820928645e-41
Tmem167b,5.86901449687113e-46,-0.625356490372436,0.076,0.228,1.82256376185836e-41
C1qbp,6.02583119586147e-46,-0.353484907798788,0.283,0.567,1.87126161956282e-41
Crls1,6.54086365202927e-46,-0.162320109195682,0.142,0.349,2.03119979850117e-41
Atg4d,6.79920064812815e-46,-0.270879830457265,0.14,0.342,2.11142376926972e-41
Flii,7.04912475936105e-46,-0.459450736708563,0.179,0.402,2.18903520277198e-41
Tmem5,7.05692620979303e-46,-0.396712769795132,0.342,0.639,2.19145786518913e-41
Serping1,7.16282848664579e-46,-4.71969754193105,0.013,0.103,2.22434475824298e-41
Psme1,7.25295585573132e-46,-1.02124465707471,0.15,0.327,2.2523329114388e-41
Ifi203,7.33223810616636e-46,-7.45668652493473,0,0.075,2.2769532214889e-41
Snapin,7.46627235176584e-46,-0.372679488814898,0.324,0.62,2.31857621611737e-41
Brinp2,7.65076339935814e-46,2.33784609357142,0.171,0.056,2.37586806603668e-41
Top2b,7.68600802905053e-46,-0.498288000736902,0.377,0.674,2.38681293334135e-41
Galnt13,7.78678415940332e-46,-5.87558598659701,0,0.075,2.41810795286111e-41
Trac,7.85874200529085e-46,3.13192086010514,0.109,0.018,2.44045374232302e-41
Prdx3,8.25336416879341e-46,-0.363698365292828,0.263,0.544,2.56299970897711e-41
Tiam2,8.29036537131912e-46,2.05510458055205,0.14,0.035,2.57449006240944e-41
Cemip,9.52956974593099e-46,-7.2346050809948,0.002,0.078,2.95931258890141e-41
Plekhg1,9.59892056665345e-46,-0.424180691402576,0.233,0.479,2.98084879276856e-41
Zic1,1.01406469250717e-45,-2.69969262596522,0.096,0.227,3.14907649611177e-41
Dgcr2,1.02082547949028e-45,-0.31443119686911,0.163,0.38,3.17007144400912e-41
Sec14l1,1.10817511699955e-45,-0.374607799846046,0.244,0.5,3.44132700833041e-41
Arfgef1,1.15798291503759e-45,-0.349204388120504,0.25,0.523,3.59600014435773e-41
Lrpprc,1.18443401213117e-45,-0.363408581150023,0.111,0.292,3.67814138127213e-41
Slc36a4,1.22517538891116e-45,-1.12490150735757,0.047,0.174,3.80465965272472e-41
1700007K13Rik,1.23953188967347e-45,2.9506176263158,0.117,0.022,3.849242330192e-41
Dnah7b,1.26203065982635e-45,2.86137341205286,0.131,0.03,3.91911001102476e-41
Asb1,1.32096829840697e-45,-0.455009837334905,0.054,0.189,4.10213495387301e-41
Ypel5,1.35291194316161e-45,-0.407428392325513,0.147,0.35,4.20133274829408e-41
Aasdhppt,1.44627895625164e-45,-0.308174543433135,0.193,0.429,4.49127467074385e-41
Cnpy4,1.46642714677579e-45,-0.543165718236274,0.079,0.234,4.55384286159755e-41
Tspan33,1.50127789378926e-45,3.0444941962568,0.129,0.029,4.66206837137317e-41
Sept2,1.55756028969896e-45,-0.731398851850118,0.046,0.173,4.83684772363116e-41
Itfg1,1.60447920612992e-45,-0.428860018971577,0.387,0.674,4.98254972671586e-41
Sdk2,1.63322809618021e-45,2.22001688630521,0.171,0.055,5.07182652987804e-41
Sik3,1.63754076818217e-45,-0.469910667363775,0.296,0.56,5.08521910151293e-41
Tmem237,1.81867505432184e-45,-0.279641171283942,0.234,0.5,5.64771351369104e-41
Igsf11,1.82767470232031e-45,1.25520343036883,0.47,0.398,5.67566102058549e-41
Hps3,1.83006549804274e-45,-0.830135543258573,0.055,0.188,5.68308539762191e-41
Lars,2.15206660274026e-45,-0.291297391978119,0.172,0.393,6.68302762814959e-41
Egfl7,2.18896944364342e-45,-5.31893659443929,0.007,0.091,6.79762571029028e-41
Dram2,2.22748531809341e-45,-0.318855478411327,0.244,0.514,6.91723290680727e-41
Tomm5,2.27467263339132e-45,-0.31781132452509,0.341,0.655,7.06376839573341e-41
Wdr55,2.27701763177786e-45,-1.00609883253388,0.031,0.144,7.07105055372297e-41
Prpsap1,2.4453447127183e-45,-0.375127758661185,0.291,0.576,7.59377347087542e-41
Polr2i,2.60296080737607e-45,-0.365016372501942,0.293,0.585,8.08323449122564e-41
Nucb1,2.60678541915003e-45,-0.462110201734579,0.22,0.461,8.0951114406285e-41
Atp8a2,2.63041233813475e-45,-4.17379839135196,0.004,0.084,8.16848247484365e-41
Akr7a5,2.85297349100808e-45,-0.256261096180676,0.197,0.44,8.85962387897648e-41
Golga5,2.87162511986037e-45,-0.519100965428488,0.095,0.26,8.9175446472144e-41
Dnpep,2.90164353152534e-45,-0.429879757712794,0.189,0.417,9.01076382279879e-41
Tfam,2.91363015763796e-45,-0.326718301615737,0.162,0.375,9.04798709152893e-41
Gdap1,3.18747319676349e-45,-0.945763329884604,0.028,0.139,9.89837926522934e-41
Cant1,3.28317618720254e-45,-0.3460436438851,0.122,0.308,1.01955753317388e-40
Apold1,3.37585318155259e-45,-4.8045203272478,0.006,0.087,1.04833744699934e-40
Nudt2,3.43206044500444e-45,-0.288116938007166,0.19,0.425,1.06579205059168e-40
Dnajc9,3.52092082659852e-45,-0.365625698037479,0.135,0.329,1.09338675349191e-40
Gpr137b,3.55940199375394e-45,-0.680857420207006,0.067,0.21,1.10533669514035e-40
Fam43a,3.57514803181197e-45,-1.93229645281284,0.034,0.147,1.11022646979889e-40
Tcerg1,3.60436895635774e-45,-0.277306678116304,0.142,0.343,1.11930073570733e-40
Virma,3.61085929995973e-45,-0.337570776044633,0.149,0.353,1.1213162470095e-40
Snrpe,3.69525451116183e-45,-0.443848906627851,0.385,0.688,1.14752433589619e-40
2610524H06Rik,3.83481826728068e-45,-0.230692353131001,0.141,0.343,1.19086446472134e-40
Tmem248,3.86701673328575e-45,-0.533032951477901,0.1,0.267,1.20086337635456e-40
Podxl2,3.94807778918794e-45,-1.73286284490972,0.046,0.166,1.22603607665442e-40
Bricd5,3.96613330706051e-45,-2.10878227807935,0.028,0.134,1.23164303717457e-40
Ccdc163,3.99548025403218e-45,-0.667431745176701,0.033,0.148,1.24075643808715e-40
Scyl1,4.07169642063116e-45,-0.359294923650753,0.128,0.32,1.2644246064628e-40
Gpr89,4.25625899370389e-45,-0.381595700948013,0.112,0.292,1.32173866790481e-40
Pfdn1,4.35732460114675e-45,-0.359884162037653,0.382,0.704,1.35312358164011e-40
Dnajb6,4.50905625492796e-45,-0.411196864335159,0.457,0.77,1.40024232940533e-40
Lrrc57,4.50978741775005e-45,-0.211629190001351,0.104,0.28,1.4004693847081e-40
Tmsb15b1,4.84152413172933e-45,-1.98808793970426,0.01,0.098,1.50348690386723e-40
Lrrfip2,5.13097812851266e-45,-0.246825539470394,0.18,0.409,1.59337394802832e-40
Gnpat,5.31249302714062e-45,-0.17178284721987,0.142,0.346,1.64974158464825e-40
Abtb1,5.42890830073766e-45,-0.514901367770688,0.071,0.22,1.68589318371107e-40
Drosha,5.81032589935433e-45,-0.477833139600985,0.075,0.226,1.80433860478549e-40
Ppp2r1b,5.90229853856926e-45,-1.37732511930216,0.023,0.126,1.8328997881673e-40
Slc12a4,5.9970249520577e-45,1.4401212038477,0.403,0.294,1.862316128612e-40
Olfr671,6.17050394674496e-45,-3.77403773373515,0.002,0.079,1.91618829562218e-40
Abcf2,6.35691372996067e-45,-0.241090546517771,0.142,0.346,1.97407598970199e-40
Cacul1,6.36742159252148e-45,-0.445146258908561,0.089,0.25,1.97733910134162e-40
Angptl6,6.38584618894579e-45,-0.608925791296727,0.047,0.175,1.98306067551522e-40
Ablim1,6.42955775424439e-45,0.377552985016454,0.296,0.132,1.99663486500305e-40
Ncam2,6.49826940778999e-45,-0.413303856859105,0.294,0.564,2.0179725818951e-40
Epn1,6.72420818358278e-45,-0.252984677826138,0.274,0.562,2.0881356093298e-40
Phf8,6.78802605572315e-45,-0.438432873948297,0.074,0.225,2.10795361134427e-40
Ufc1,6.89172135401421e-45,-0.379664747105235,0.355,0.662,2.14015514927557e-40
Zc3h15,6.91192775984278e-45,-0.407852069318326,0.362,0.665,2.14643004654158e-40
Btbd1,6.99402538285648e-45,-0.25885285236378,0.254,0.533,2.17192464239225e-40
Trak1,7.27285532586759e-45,1.3364173962139,0.316,0.176,2.25851249289492e-40
Ap2a2,7.41958641692443e-45,-0.387229069748746,0.254,0.521,2.30407836591171e-40
Mapkap1,8.02222875823659e-45,-0.401914434146971,0.212,0.451,2.49122291858279e-40
Nr2f1,8.87671860427209e-45,0.46638834800178,0.602,0.424,2.75657619537065e-40
Smim26,9.17955531162193e-45,-0.298441381861574,0.291,0.581,2.85061910647107e-40
Zfx,9.64243157269594e-45,-0.493584485753287,0.113,0.289,2.994360700585e-40
Kat14,9.66574552349367e-45,-0.899897273837677,0.04,0.159,3.00160061486573e-40
Zbtb22,9.70813673153485e-45,-0.608124412675907,0.078,0.229,3.01476478061083e-40
Mrpl27,1.06315796507623e-44,-0.21106751630226,0.2,0.44,3.30153074474773e-40
Txnip,1.0768738812377e-44,-2.12958496295982,0.066,0.196,3.34412415079555e-40
Rbm26,1.14925136500631e-44,0.952818685064971,0.584,0.577,3.5688851888906e-40
Tango2,1.24117273965907e-44,-0.222422176215065,0.141,0.34,3.85433782573728e-40
Acbd3,1.24555333958537e-44,-0.343041251905525,0.242,0.497,3.86794134074841e-40
Zhx3,1.25156485122965e-44,1.77310543546469,0.335,0.215,3.88660948900856e-40
Prkrip1,1.28552533413435e-44,-0.151553013278692,0.129,0.324,3.99207037262082e-40
Mrps15,1.31275185138103e-44,-0.220607370096098,0.22,0.475,4.07661959927865e-40
Ahr,1.45104650470902e-44,-3.56511955274718,0.006,0.088,4.50607981572338e-40
Rnf103,1.45105991845977e-44,-0.215104475538954,0.19,0.429,4.50612147078498e-40
Fhl2,1.45687961181272e-44,-6.45608314721497,0.001,0.074,4.52419394652322e-40
Sox5,1.48926933291697e-44,0.931244432384116,0.392,0.233,4.62477698644036e-40
Rbl2,1.57115217086701e-44,-0.184223707413168,0.151,0.36,4.87905595141042e-40
Gxylt1,1.67974254111644e-44,-0.565708647694341,0.083,0.237,5.216272487183e-40
Ppil1,1.68153385772884e-44,-0.571571106051878,0.075,0.224,5.22183524179113e-40
Zfyve19,1.73094030628546e-44,-0.416288596217975,0.089,0.25,5.37526202713887e-40
Crtc3,1.80693122305419e-44,0.885108353271337,0.502,0.396,5.61124422007247e-40
Atraid,1.82540217097239e-44,0.485844029888301,0.828,0.86,5.66860390173765e-40
Cmc2,1.86061892015399e-44,-0.46505805931568,0.152,0.353,5.77796599464619e-40
Abcb8,2.09979832779662e-44,-0.346317738200372,0.155,0.36,6.52071372713961e-40
Zfp36,2.21764532709536e-44,-2.29284793196251,0.035,0.146,6.88667579876193e-40
Vps16,2.23351916422462e-44,-0.386264429681751,0.088,0.248,6.93597041258314e-40
Grm5,2.37336029800261e-44,2.20864843150003,0.167,0.054,7.37023306941731e-40
Zfp451,2.40684945433961e-44,-0.281402483150351,0.207,0.451,7.47423029550624e-40
Dnaja3,2.42318187328903e-44,-0.218615477938632,0.12,0.305,7.52494898931175e-40
Pxdc1,2.52083268582224e-44,-2.3425543233481,0.039,0.15,7.8281938225524e-40
Aimp1,2.54110207315641e-44,-0.385424245624133,0.381,0.683,7.89113837797992e-40
Gusb,2.58161833906424e-44,-0.365329119066256,0.161,0.37,8.01695759013009e-40
Slc34a3,2.711677283949e-44,-4.88204935568233,0.001,0.074,8.42084263757521e-40
Slc35e4,3.10509637984819e-44,1.53352837918848,0.439,0.375,9.64256629798058e-40
Gatsl3,3.25236509629961e-44,1.67715047122381,0.212,0.086,1.00998945700488e-39
Gm15853,3.3069960380625e-44,-2.51273021677147,0.005,0.084,1.02695454965993e-39
Tgfbr1,3.37923100958782e-44,-1.09663325639038,0.081,0.229,1.0493863977174e-39
Efcab2,3.3977474141179e-44,-0.303720880652221,0.074,0.223,1.05513648198017e-39
Zmynd19,3.44484212214131e-44,-0.93113378424378,0.035,0.15,1.06976127260976e-39
Fbxo11,3.45529243516042e-44,-0.281147479318304,0.173,0.393,1.07300651281472e-39
Slc43a3,3.47961413308621e-44,-3.51705633393338,0.012,0.099,1.08055937288859e-39
Gm9493,3.48891574452061e-44,-0.949411434692779,0.033,0.145,1.08344789530343e-39
Ogdhl,3.50831251443835e-44,2.29688606515195,0.149,0.042,1.08947136823369e-39
Kirrel,3.54261850505612e-44,-3.52209650907635,0.01,0.095,1.10012475056013e-39
Plekha8,3.91297561536682e-44,-0.690235641264093,0.049,0.176,1.21513544759601e-39
Trove2,3.9227523040169e-44,-0.301521925263128,0.277,0.557,1.21817150048941e-39
Map4k3,3.92781858531914e-44,-0.568509354306073,0.108,0.279,1.21974478348501e-39
Chordc1,4.10400330989582e-44,-0.29862045031926,0.272,0.556,1.27445718785505e-39
Tenm3,4.17432398610821e-44,2.57411101304024,0.173,0.061,1.29629457064604e-39
Grcc10,4.23930703802244e-44,-0.420215496405858,0.111,0.285,1.31647440758749e-39
Iws1,4.29475169648042e-44,-0.254783935687107,0.197,0.434,1.33369219182503e-39
Emc4,4.30561937743222e-44,-0.372861801142425,0.36,0.671,1.3370670414678e-39
Wrn,4.31573483012791e-44,-0.612931179281053,0.071,0.216,1.34020829414792e-39
