p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.518813971238994e-263	1.4404915119693276	0.683	0.133	1.092732490628557e-258	Oligodendrocytes	Lrrc8d
5.721863385990873e-263	1.6957539124428465	0.523	0.072	1.7768674558856056e-258	Oligodendrocytes	Ints7
6.335366690841701e-263	-6.05121166992698	0.077	0.651	1.9673847721739818e-258	Oligodendrocytes	Slc7a11
8.163582787773558e-263	1.1710091622216479	0.885	0.231	2.5351189989152006e-258	Oligodendrocytes	Rab3a
9.944121760702762e-263	1.3268105709664069	0.896	0.247	3.088047571568636e-258	Oligodendrocytes	Dnajc24
1.0976265783514576e-262	1.3930495064721544	0.777	0.177	3.4085695764126164e-258	Oligodendrocytes	Chmp7
1.3283193721204076e-262	1.2347515013073507	0.995	0.549	4.124962978182714e-258	Oligodendrocytes	Lap3
1.3932288599081442e-262	-1.9828251778980517	0.934	0.896	4.326532901558751e-258	Oligodendrocytes	Ogt
1.8192122097473973e-262	1.3813320500026451	0.706	0.14	5.649381596149568e-258	Oligodendrocytes	Erbb4
2.2940770636188165e-261	1.3693301068480097	0.819	0.202	7.124026913361873e-257	Oligodendrocytes	Kctd2
2.3953464809124953e-261	1.5280320164681198	0.605	0.103	7.438508961825663e-257	Oligodendrocytes	Prag1
5.986511551690973e-260	1.0680192745061692	0.997	0.663	1.8590512972621147e-255	Oligodendrocytes	Cdc37l1
1.4806417225486128e-259	-5.505014947826959	0.122	0.666	4.597984805202462e-255	Oligodendrocytes	Gjb6
1.8138527853423634e-259	1.3563513834538474	0.872	0.235	5.632738439602176e-255	Oligodendrocytes	Ctr9
2.2363890739025287e-259	1.0931012358281358	0.723	0.15	6.944882630096912e-255	Oligodendrocytes	Nampt
4.509192736678955e-259	1.3820851486327541	0.698	0.14	1.4002847124482828e-254	Oligodendrocytes	Kcnq3
4.6781891877240373e-259	1.2894511956071706	0.741	0.157	1.4527648703558226e-254	Oligodendrocytes	Ppp2r5b
1.637178838960944e-258	1.329593520836381	0.945	0.292	5.0840951665093156e-254	Oligodendrocytes	Sik3
1.7258075173483631e-258	1.3183191708608688	0.984	0.434	5.359322664373607e-254	Oligodendrocytes	Tmem258
1.7769465893226742e-258	1.3210204254915474	0.917	0.272	5.5181299384826324e-254	Oligodendrocytes	Scamp5
2.5274190492661955e-258	1.3043159540407592	0.668	0.128	7.848647115591243e-254	Oligodendrocytes	Trim3
3.0055512864568637e-258	1.342253923925529	0.958	0.325	9.333438964963144e-254	Oligodendrocytes	Smarcd1
5.737813714587155e-258	1.3426353011798688	0.966	0.354	1.781820670927895e-253	Oligodendrocytes	Npc1
1.3042456838160121e-257	1.4353300968570106	0.669	0.129	4.050204546522244e-253	Oligodendrocytes	Evi5l
7.805356295790396e-257	1.3463554722723732	0.973	0.358	2.4238753440947494e-252	Oligodendrocytes	Aig1
1.222062802950718e-256	-5.751472748992082	0.136	0.668	3.7949938282831594e-252	Oligodendrocytes	Btbd17
1.7159992781933638e-256	-5.617007845055637	0.212	0.696	5.328864158501672e-252	Oligodendrocytes	Aqp4
4.119665098495876e-256	1.2685777992556793	0.99	0.432	1.2793207996869093e-251	Oligodendrocytes	Rexo2
6.51133761375689e-256	0.9039167530902735	0.516	0.071	2.0220307825760646e-251	Oligodendrocytes	Bfsp2
1.2902072449437196e-255	0.7017924185655136	1	0.965	4.0066095784482265e-251	Oligodendrocytes	Eif1
1.2950071360166902e-255	-5.866555416806332	0.081	0.641	4.02151516018623e-251	Oligodendrocytes	Rorb
1.9859831846555073e-255	-5.698600898562559	0.103	0.652	6.167272181629212e-251	Oligodendrocytes	Kcnk1
3.100529238571467e-255	1.8548489403654886	0.949	0.503	9.628383497459833e-251	Oligodendrocytes	Ptgds
4.2304034685257536e-255	1.3935749660543308	0.908	0.272	1.3137094931159875e-250	Oligodendrocytes	Fryl
5.435926001869182e-255	1.4183784514651223	0.708	0.149	1.6880724606204558e-250	Oligodendrocytes	Iars
3.944289833372214e-254	1.5922145267092103	0.516	0.072	1.224859764855407e-249	Oligodendrocytes	Ap5z1
1.028160172753109e-253	-5.458823081334438	0.102	0.647	3.192848600467505e-249	Oligodendrocytes	Fam181b
1.80126724402643e-253	1.4964120770730582	0.555	0.086	5.593655299599675e-249	Oligodendrocytes	Thsd7a
4.980221438237028e-253	0.8943032961984516	1	0.802	1.5465579654301266e-248	Oligodendrocytes	Tmbim6
6.028867768751763e-253	1.1126456057048333	0.997	0.565	1.8722045969081728e-248	Oligodendrocytes	Rac1
6.47456493122178e-253	2.123612672713857	0.568	0.098	2.0106113937416116e-248	Oligodendrocytes	Nap1l3
6.845071463522095e-253	1.161163989430137	0.997	0.554	2.1256684922821512e-248	Oligodendrocytes	Eif4h
2.3992373745739283e-252	1.0313586598170998	1	0.648	7.450591743001877e-248	Oligodendrocytes	1810037I17Rik
3.6220817623618325e-252	1.2596846141158438	0.872	0.23	1.1248012704838434e-247	Oligodendrocytes	Ccndbp1
4.030629307897083e-252	1.2848479553294365	0.953	0.318	1.2516716252743603e-247	Oligodendrocytes	Rtl8a
1.1807744579202518e-251	-1.529023834692281	0.989	0.931	3.6667770016255496e-247	Oligodendrocytes	Pnisr
2.029862550414575e-251	-2.7375975495753666	0.641	0.825	6.303535164057422e-247	Oligodendrocytes	Ldhb
3.4115856314812608e-251	1.1693482871278156	0.994	0.541	1.0594338020001908e-246	Oligodendrocytes	Ypel3
6.696342932721589e-251	1.3187100292478193	0.684	0.137	2.079482334327362e-246	Oligodendrocytes	Osbp
1.3238375400942038e-250	-5.24813159857006	0.128	0.658	4.1110450970085406e-246	Oligodendrocytes	Acsl6
2.2023307755766962e-250	1.2870659305798233	0.873	0.235	6.839117990475873e-246	Oligodendrocytes	Pop4
3.8046985596203144e-250	1.3499050448130747	0.941	0.329	1.1815110907044925e-245	Oligodendrocytes	Ppp2r3a
5.0704086728620895e-250	-4.902144525351752	0.524	0.779	1.5745647092705933e-245	Oligodendrocytes	Slc1a2
6.951135827248639e-250	-3.4385254853021734	0.529	0.782	2.1586057197937922e-245	Oligodendrocytes	Mmd2
7.178574563734549e-250	0.7221109759161727	0.644	0.12	2.2292345450221267e-245	Oligodendrocytes	Qpct
5.397906776892489e-249	1.3556758432308256	0.616	0.11	1.6762659704961937e-244	Oligodendrocytes	Slc15a4
1.0479407970571603e-248	1.334678583840012	0.625	0.113	3.254275351181306e-244	Oligodendrocytes	Fhl1
3.087070916908793e-248	1.2665261603751325	0.798	0.193	9.586590025368566e-244	Oligodendrocytes	Vamp7
3.80888758316014e-248	-1.5394867910385548	0.986	0.929	1.18281195007455e-243	Oligodendrocytes	Snrnp70
4.770517983945869e-248	1.3790077977045714	0.565	0.092	1.4814366547345501e-243	Oligodendrocytes	Cc2d1b
5.34317442106856e-248	1.2871428148589654	0.875	0.242	1.6592693847186305e-243	Oligodendrocytes	Actr1a
7.889895543981429e-248	1.620329350190687	0.533	0.082	2.450128162227993e-243	Oligodendrocytes	Siah2
8.980836168894496e-248	1.0663553903827914	0.932	0.281	2.788908863888497e-243	Oligodendrocytes	Apbb2
9.873496351889426e-248	1.2037338752183788	0.68	0.136	3.066115557115742e-243	Oligodendrocytes	Thoc3
1.1706130790087955e-247	1.2413646517624393	0.934	0.291	3.6352218555539137e-243	Oligodendrocytes	Stard3nl
1.3131711442259677e-247	0.8985824466968462	0.999	0.821	4.07792167127932e-243	Oligodendrocytes	Mpc1
2.805711194008439e-247	1.5081589466933267	0.574	0.096	8.712855541873807e-243	Oligodendrocytes	Dusp16
2.926080398779065e-247	0.9892743011008298	1	0.675	9.086650070368508e-243	Oligodendrocytes	Ppp2ca
4.889471316266975e-247	-5.102969348093751	0.291	0.71	1.5183764225535465e-242	Oligodendrocytes	Ntsr2
6.07028563115012e-247	1.2776737107502194	0.964	0.35	1.8850664998973582e-242	Oligodendrocytes	Ppp2r2a
1.0406540369524855e-246	-5.2086442090767395	0.129	0.653	3.2316470463522486e-242	Oligodendrocytes	Fgfr3
1.0456664164734404e-246	1.199517005393705	0.985	0.385	3.2472124897166217e-242	Oligodendrocytes	Arpc5
1.2072576677496452e-246	1.1130004435745646	0.748	0.162	3.749017961429748e-242	Oligodendrocytes	Chchd7
1.568520334577816e-246	-5.419667687372345	0.091	0.636	4.87088304699795e-242	Oligodendrocytes	Sox9
2.373871500126503e-246	1.2596583377896946	0.961	0.328	7.371820556492842e-242	Oligodendrocytes	Ddx1
1.2623571549838643e-245	-5.977838965565553	0.06	0.615	3.920123909086892e-241	Oligodendrocytes	Tmem176a
3.181407548449359e-245	1.3598805040144688	0.568	0.093	9.879543000954639e-241	Oligodendrocytes	Coro7
4.548643969786443e-245	-5.388745410981565	0.477	0.76	1.412535898377482e-240	Oligodendrocytes	Clu
5.201655532680231e-245	1.2964914913264394	0.661	0.13	1.615322109118519e-240	Oligodendrocytes	Rps6ka5
6.58770840170704e-245	1.5893462792907855	0.564	0.094	2.0457469670661042e-240	Oligodendrocytes	Clcn5
1.0454702451857833e-244	-5.301109218597345	0.454	0.75	3.2466032993999317e-240	Oligodendrocytes	Mt3
2.734249932795408e-244	-5.502127572439209	0.066	0.62	8.49093974130286e-240	Oligodendrocytes	Grk3
1.5682196704616003e-243	-5.1590031489344295	0.113	0.641	4.869949364651454e-239	Oligodendrocytes	Mpp6
1.898338452715483e-243	1.340077716756435	0.982	0.484	5.895100231062661e-239	Oligodendrocytes	Add1
2.0309059447685542e-243	1.2447072106841242	0.929	0.286	6.306775320884268e-239	Oligodendrocytes	Atrn
3.7982863075054904e-243	1.326700031214878	0.846	0.232	1.179519829932755e-238	Oligodendrocytes	Adipor2
4.3773708015555924e-243	-6.071720664091307	0.448	0.748	1.3593487287150737e-238	Oligodendrocytes	Fabp7
6.397799172298749e-243	1.0369123162469764	0.997	0.522	1.9867725549656535e-238	Oligodendrocytes	Tspan15
9.519768025238703e-243	1.5378915348035678	0.897	0.305	2.956268762557627e-238	Oligodendrocytes	Sccpdh
1.6072292724490083e-242	1.2978214847259355	0.937	0.309	4.99108978266315e-238	Oligodendrocytes	Appbp2
2.330462683129681e-242	1.1635752465332918	0.748	0.167	7.237018816190911e-238	Oligodendrocytes	Oser1
6.160702728249347e-242	1.2533136947366137	0.657	0.131	1.913144625230552e-237	Oligodendrocytes	Wipf1
7.620477042954791e-242	1.232352060498543	0.95	0.31	2.3664629409191809e-237	Oligodendrocytes	Ybx3
1.4150975557903569e-241	-3.7378786264110926	0.316	0.717	4.3944439497513743e-237	Oligodendrocytes	Serpinh1
1.759819982738044e-241	-5.35912723884551	0.089	0.627	5.464944974394722e-237	Oligodendrocytes	Prex2
6.037442302932671e-241	1.2246689085101508	0.962	0.339	1.8748673327527116e-236	Oligodendrocytes	Ctnnbip1
8.691017898680467e-241	1.1443265825382416	0.988	0.451	2.698908698256232e-236	Oligodendrocytes	Arhgdia
9.376907375466658e-241	1.2019440938160006	0.945	0.31	2.911904816377416e-236	Oligodendrocytes	Spop
2.7021175564068105e-240	-5.762166753659866	0.212	0.68	8.391155859665709e-236	Oligodendrocytes	Agt
5.378394676770265e-240	-1.8284744186348258	0.912	0.875	1.670206682924238e-235	Oligodendrocytes	Prpf4b
6.310175478246504e-240	1.1904977900016787	0.756	0.172	1.9595618930146695e-235	Oligodendrocytes	Fbxo28
6.378806095538597e-240	1.2293693220683786	0.662	0.134	1.9808744449085557e-235	Oligodendrocytes	Rufy1
9.090971535865743e-240	-5.1970964591936895	0.149	0.65	2.8231103007477478e-235	Oligodendrocytes	Ramp1
1.072339620289196e-239	1.3595862583996279	0.971	0.441	3.330043456846069e-235	Oligodendrocytes	Cyp51
1.4423073406951235e-239	1.2927584193691743	0.975	0.43	4.4789412157946364e-235	Oligodendrocytes	Ttyh2
1.7003363822350119e-239	-4.531493411877751	0.233	0.684	5.2802246013926055e-235	Oligodendrocytes	Sfxn5
1.7292333743811204e-239	1.2971542591251843	0.588	0.104	5.3699613208031315e-235	Oligodendrocytes	Fsd1l
4.324242547457961e-239	1.3799651814446217	0.578	0.101	1.3428502806875954e-234	Oligodendrocytes	Spryd7
1.1083961469856891e-238	-4.9969062318929875	0.17	0.658	3.442013394849359e-234	Oligodendrocytes	Acsbg1
1.1711690811951583e-238	-5.183423247697995	0.184	0.663	3.6369484647434445e-234	Oligodendrocytes	Chchd10
1.3470198940929144e-238	1.2385100438821903	0.977	0.387	4.1830355791161364e-234	Oligodendrocytes	Mfsd14a
1.5754294515956154e-238	1.1823453446942493	0.919	0.271	4.892338618985024e-234	Oligodendrocytes	Usp54
2.349742680122848e-238	-4.912399169310861	0.196	0.673	7.296890918853492e-234	Oligodendrocytes	Tubb2b
4.525041218301527e-238	1.5839910459920339	0.513	0.078	1.4052062999313562e-233	Oligodendrocytes	Cep120
4.616103333697548e-238	-1.7121771462004505	0.968	0.906	1.4334847292464366e-233	Oligodendrocytes	Itm2c
5.567252054958907e-238	1.076400700548963	0.862	0.227	1.728854453146939e-233	Oligodendrocytes	Ptpn11
4.102814560740796e-237	-4.783695273641719	0.412	0.736	1.2740880336924467e-232	Oligodendrocytes	Cspg5
4.7431263353891183e-237	0.915377758846794	0.998	0.754	1.4729304521917367e-232	Oligodendrocytes	Atxn7l3b
1.3677802919241678e-236	1.072589426982709	0.819	0.205	4.2475049185413105e-232	Oligodendrocytes	Edem2
1.439071930661602e-236	1.2185966161645152	0.816	0.21	4.468893973476539e-232	Oligodendrocytes	Commd9
2.896733192695735e-236	-4.582222752803861	0.345	0.717	8.995515256597336e-232	Oligodendrocytes	Mt2
3.650290607724576e-236	1.3215732135664264	0.625	0.121	1.1335612453227899e-231	Oligodendrocytes	Rab40c
3.8341064081119117e-236	1.23076819744445	0.555	0.094	1.1906434039750731e-231	Oligodendrocytes	Rybp
9.549811762386344e-236	1.1056889358772068	0.868	0.241	2.9655985446914553e-231	Oligodendrocytes	Psd3
1.577295127375714e-235	0.7907758995117851	1	0.872	4.898132288552542e-231	Oligodendrocytes	Calm1
2.3340844430633444e-235	-4.5151404774710375	0.236	0.684	7.24826582948891e-231	Oligodendrocytes	Camk2g
2.8455100938217985e-235	1.1802772001107846	0.978	0.363	8.836447045354213e-231	Oligodendrocytes	Tm7sf3
2.880569887794816e-235	1.185220105615664	0.69	0.145	8.945321729558022e-231	Oligodendrocytes	Ncdn
4.8540877915589715e-235	-4.30190603739435	0.408	0.742	1.507388422790723e-230	Oligodendrocytes	Id3
1.2060973873479804e-234	0.903207285685131	1	0.715	3.7454148266704183e-230	Oligodendrocytes	Rps3
1.295575607708826e-234	1.282994731374557	0.943	0.367	4.0232804921789885e-230	Oligodendrocytes	Clmn
2.2060215283087403e-234	1.1579601844202305	0.866	0.236	6.850579254009962e-230	Oligodendrocytes	Slc25a51
1.449787141043689e-233	1.2540565227228135	0.877	0.258	4.502168987797071e-229	Oligodendrocytes	Dctn1
1.8076033487520243e-233	1.2974656387395553	0.834	0.23	5.613331439214536e-229	Oligodendrocytes	Rab4a
8.14939559165056e-233	1.156399820382386	0.745	0.174	2.5307133070311647e-228	Oligodendrocytes	Get4
3.1652771454310464e-232	1.1685556475396472	0.955	0.358	9.829451647421572e-228	Oligodendrocytes	Picalm
3.473603078295794e-232	0.9473158729110345	0.997	0.734	1.078692699933976e-227	Oligodendrocytes	Pafah1b1
6.671194590308735e-232	1.0883369969233014	0.996	0.555	2.0716727680744747e-227	Oligodendrocytes	Ddrgk1
9.183688560805359e-232	-3.535776183713347	0.53	0.758	2.851902645672496e-227	Oligodendrocytes	Enho
9.92040208997613e-232	1.3694705355085384	0.673	0.147	3.0806816650211875e-227	Oligodendrocytes	Abcb8
2.5063886463867142e-231	-5.191708047284026	0.273	0.692	7.783339302489303e-227	Oligodendrocytes	Slc6a11
3.17166334890863e-231	1.1950766595633504	0.633	0.126	9.849283363700858e-227	Oligodendrocytes	Epb41l1
4.0864152735746773e-231	1.3171740079257093	0.631	0.125	1.2689953990558803e-226	Oligodendrocytes	Fam98a
4.494936532961301e-231	1.4129043937964225	0.559	0.098	1.3958575909458023e-226	Oligodendrocytes	Brms1
9.635331141127449e-231	1.4229507501600371	0.587	0.11	2.9921557325657182e-226	Oligodendrocytes	Taf9b
1.6619930433134528e-230	1.209133403511039	0.977	0.4	5.1611531967055965e-226	Oligodendrocytes	Ap2s1
8.46164055467986e-230	1.280905555417394	0.62	0.122	2.6276778578502837e-225	Oligodendrocytes	Spata2
8.908664912856888e-230	1.042540479959167	0.762	0.184	2.766496802038578e-225	Oligodendrocytes	Hdac5
1.3138722725047128e-229	1.1702282548734777	0.705	0.158	4.080098955036135e-225	Oligodendrocytes	D17Wsu92e
1.36272139057856e-229	-2.6216329907729428	0.694	0.798	4.23179500630266e-225	Oligodendrocytes	Msi2
1.4388146705348051e-229	1.2059042253941241	0.747	0.179	4.468095077878784e-225	Oligodendrocytes	Scrn1
2.5473812410123756e-229	1.1745341575697976	0.946	0.308	7.910637705839832e-225	Oligodendrocytes	Fam53b
2.8479925463015612e-229	1.0763787753052618	0.938	0.31	8.844156053284868e-225	Oligodendrocytes	4931406P16Rik
3.503464493021224e-229	-1.0335419000541368	0.996	0.956	1.087965863662811e-224	Oligodendrocytes	Rbm39
3.66344982897242e-229	-5.2506875199243135	0.123	0.626	1.1376477098890954e-224	Oligodendrocytes	Slc39a12
4.974005578808371e-229	1.1386258390089137	0.938	0.304	1.5446276924431514e-224	Oligodendrocytes	Grb2
5.251814379243591e-229	-1.355311545720795	0.966	0.944	1.6308984373303047e-224	Oligodendrocytes	Cd63
5.339545336286827e-229	-5.80505250196487	0.082	0.603	1.6581424087305113e-224	Oligodendrocytes	Mdk
9.209783195713823e-229	-4.781729103580376	0.271	0.687	2.8600060735969707e-224	Oligodendrocytes	Dclk1
1.7745316127113254e-228	1.3667750973327313	0.597	0.114	5.510630470113749e-224	Oligodendrocytes	Nol4l
2.5626973668863816e-228	1.21198214210037	0.809	0.212	7.958200403128969e-224	Oligodendrocytes	Cep170
3.434460251015196e-228	1.2388766397387172	0.859	0.254	1.0665372863502588e-223	Oligodendrocytes	Msrb1
3.5835129521302806e-228	1.1606308837075783	0.904	0.269	1.1128241121545373e-223	Oligodendrocytes	Tjp2
4.896061617151881e-228	1.1646241206024337	0.95	0.312	1.520422974590345e-223	Oligodendrocytes	Atg3
6.622200639482681e-228	1.1444359371259676	0.986	0.426	2.056458186584952e-223	Oligodendrocytes	Epn2
1.1001412722314096e-227	1.1678066446406992	0.891	0.265	3.416378706787419e-223	Oligodendrocytes	Ldah
2.234728154726015e-227	-0.9778852070407691	0.998	0.965	6.939724811686166e-223	Oligodendrocytes	Ddx5
6.578857464689909e-227	0.9917577986721209	0.839	0.212	2.0429983970848044e-222	Oligodendrocytes	Cdc42ep1
7.168809936452545e-227	-5.413009112513886	0.086	0.605	2.2262022376659734e-222	Oligodendrocytes	Trim9
1.4478985080539741e-226	1.3127870291976522	0.966	0.465	4.496304026910811e-222	Oligodendrocytes	Fdps
1.464141846630543e-226	1.1234658759365952	0.741	0.174	4.546746090526488e-222	Oligodendrocytes	Lancl1
1.4794557615688516e-226	-3.875930706164164	0.366	0.71	4.5943019219759116e-222	Oligodendrocytes	Slc27a1
2.6884347275364208e-226	1.150886309445936	0.971	0.364	8.348665202891601e-222	Oligodendrocytes	Atp6v1a
7.120634132078074e-226	1.0757962333233133	0.807	0.207	2.211241723375525e-221	Oligodendrocytes	Faim
1.4634399320239324e-225	1.1843398958752305	0.731	0.172	4.544566364907119e-221	Oligodendrocytes	Gdpd1
1.572505349742929e-225	1.2229239542830863	0.856	0.249	4.883258113091692e-221	Oligodendrocytes	Mpp5
1.842725785347761e-225	-3.0307608960819565	0.67	0.786	5.722400653818937e-221	Oligodendrocytes	Sash1
2.5933005003384935e-225	1.0736991888078302	0.612	0.122	8.053235373751158e-221	Oligodendrocytes	H1fx
2.970244457538835e-225	1.0890172840807297	0.809	0.212	9.223797138441098e-221	Oligodendrocytes	Smap2
3.3986972593179105e-225	1.1024493636701986	0.992	0.485	1.055431446908584e-220	Oligodendrocytes	Ube2d2a
5.294810715817455e-225	1.2114142098802498	0.976	0.417	1.6442505196899525e-220	Oligodendrocytes	Gkap1
6.195109096500872e-225	-5.371662537281174	0.11	0.614	1.923829178827381e-220	Oligodendrocytes	Phkg1
4.344937322959185e-224	1.3946673621894807	0.581	0.11	1.3492768362717453e-219	Oligodendrocytes	Myo1e
8.10004344020339e-224	-5.015976451011802	0.091	0.605	2.5153874899207607e-219	Oligodendrocytes	Fut9
1.18378416239983e-223	1.226462449557349	0.957	0.488	3.6761233379164316e-219	Oligodendrocytes	Gng11
2.614603703726798e-223	-5.019377157689652	0.177	0.643	8.119390341553198e-219	Oligodendrocytes	Fjx1
3.913318071139266e-223	0.9531858438837797	0.819	0.215	1.2152417938115878e-218	Oligodendrocytes	Dusp3
9.46984313719991e-223	0.3386591779878855	0.69	0.147	2.94076508782606e-218	Oligodendrocytes	Ptprk
2.90996336766757e-222	-5.338282291367979	0.078	0.595	9.036600241954872e-218	Oligodendrocytes	Gabrb1
4.3575277156898146e-222	-3.8211156137953006	0.33	0.695	1.353186656830315e-217	Oligodendrocytes	Smpdl3a
4.367619333652993e-222	1.0232138557989359	0.703	0.155	1.3563205078726003e-217	Oligodendrocytes	Fech
6.326262030131845e-222	1.3064597769901758	0.588	0.117	1.964557410837143e-217	Oligodendrocytes	Zyx
1.3632376892126942e-221	1.1653483621346081	0.643	0.136	4.2333983200811006e-217	Oligodendrocytes	Rassf8
6.60055419116197e-221	-2.050975967198673	0.982	0.922	2.049736098523438e-216	Oligodendrocytes	Bsg
1.1773281342727764e-220	-3.0596648196113394	0.641	0.771	3.65607478817068e-216	Oligodendrocytes	Eno1
2.765714567116193e-220	1.573020542174608	0.59	0.125	8.588650016722625e-216	Oligodendrocytes	Cd59a
3.709362434092198e-220	1.2469379266548828	0.618	0.126	1.1519054102829911e-215	Oligodendrocytes	Katnal1
1.5554361820429792e-219	1.355812548520207	0.526	0.09	4.830251519716267e-215	Oligodendrocytes	Rnaseh2b
1.7634623327952264e-219	-5.828841732770984	0.066	0.581	5.476255928262296e-215	Oligodendrocytes	Vcam1
2.6289972963005547e-219	1.247208491921667	0.582	0.112	8.164088203931743e-215	Oligodendrocytes	Lrrc47
7.601772247673638e-219	-2.6469276805301805	0.94	0.843	2.3606543537925716e-214	Oligodendrocytes	Prdx6
2.057752768425994e-218	1.127790253277403	0.796	0.213	6.390145447070082e-214	Oligodendrocytes	Nceh1
3.0808606197344774e-218	1.0465504270858745	0.765	0.19	9.567304568523446e-214	Oligodendrocytes	Syngr2
2.178060694301439e-217	1.0636004691961178	0.893	0.266	6.763749680083689e-213	Oligodendrocytes	Bcar1
2.4067955311856497e-217	0.800911475395931	0.999	0.803	7.474062842543916e-213	Oligodendrocytes	Ywhae
3.2206749391241055e-217	1.183191049525167	0.895	0.281	1.0001483955955998e-212	Oligodendrocytes	Dync1li2
9.0455968546233925e-217	-4.900270548437287	0.125	0.609	2.809019647234748e-212	Oligodendrocytes	Aldh2
9.423631506211508e-217	1.1630418034935108	0.905	0.281	2.926414527938922e-212	Oligodendrocytes	Far1
1.1049934230647319e-216	1.103642980723048	0.767	0.193	3.4314465759852183e-212	Oligodendrocytes	Bloc1s2
1.783693544454967e-216	1.1255239794281162	0.706	0.167	5.539081932950454e-212	Oligodendrocytes	Tnks
1.9459081260993908e-216	1.186669181575225	0.56	0.103	6.042823094789048e-212	Oligodendrocytes	Cep104
8.4088490149251e-216	1.0702763554586903	0.831	0.229	2.6112839730948405e-211	Oligodendrocytes	Oxr1
8.504772983497788e-216	1.0132201412906883	0.786	0.202	2.641072202295403e-211	Oligodendrocytes	Tfdp2
8.531365031624698e-216	1.1424939249584318	0.971	0.394	2.6493300969207337e-211	Oligodendrocytes	Gclm
1.1390585502038288e-215	1.019297801954769	0.659	0.142	3.53723242180297e-211	Oligodendrocytes	Klhdc3
1.1415086729338171e-215	1.1310067682529004	0.608	0.123	3.5448410329286757e-211	Oligodendrocytes	Sh3d19
1.5900149640246346e-215	0.7746595648080872	1	0.821	4.9376324692821e-211	Oligodendrocytes	Rps27a
