original_index,cl0_signal,cl1_signal,score,order_index,order_rank,source_loci,cl0_order_rows,cl1_order_rows,cl0_heatmap_rows,cl1_heatmap_rows,order_length,order_matches_cl0,order_matches_cl1
2063,85.2988823119025,201.361812015177,17175.937505194,1349,156,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2064,33.2883429102979,35.2071854704517,1171.98886284685,3570,5166,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2065,45.6944206357002,55.3671660688188,2529.97057575528,7120,2714,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2066,38.31893784954,30.2414565132215,1158.8204926097,811,5204,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2067,38.8680986295428,65.1969368144444,2534.08097044789,8526,2708,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2068,21.5757737948437,20.602784217006,444.521011810098,1499,7710,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2069,42.877527816834,101.619420128484,4357.18951328961,7539,1451,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2070,28.1569277015128,21.1497486438676,595.511943470548,3707,7107,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2071,69.0430393086232,129.920935265703,8970.136240563,1129,499,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2072,27.5196165117351,38.9074601910331,1070.71838390283,308,5445,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2073,22.0427743545686,56.5778171590683,1247.13205711138,7711,4932,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2074,141.68797998773,237.687069876797,33677.4008000459,6410,38,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2075,10.0101063118336,29.8568344623485,298.870087102925,6315,8375,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2076,41.0201599573175,82.850502641818,3398.54087091153,2851,1992,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2077,51.1633761784243,54.0928229130362,2767.57144725256,8435,2472,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2078,54.6001638712351,122.650313333794,6696.72720688348,4495,784,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2079,25.6277537116638,22.5678718823653,578.36386239764,8933,7172,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2080,74.1669364812915,117.071015910868,8682.79860086164,5166,524,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2081,59.3544221242669,103.414879361688,6138.13040356379,357,905,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2082,37.361662747008,74.5819755299232,2786.5066167546,1762,2452,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2083,114.252303011165,214.477118672963,24504.504751585,138,70,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2084,29.88008176866,60.0119830991593,1793.16296210232,7547,3723,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2085,25.7540874117613,50.772306060791,1307.59440838631,3691,4771,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2086,38.2815921089866,63.6404376896945,2436.25727727426,9171,2820,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2087,27.8956201136112,23.1142070198059,644.785138251871,9172,6901,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2088,30.005259705573,23.5535264113515,706.729676954674,6719,6680,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2089,29.7330467263047,29.8200809079774,886.641859019076,3069,6030,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2090,55.2272675931454,33.3005463221799,1839.09818273296,1996,3636,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2091,89.1869844353717,56.3651379364124,5027.0366798324,3554,1193,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2092,12.1990293314658,35.6386366694807,434.756774064447,8628,7758,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2093,40.5848685057476,30.1359926763207,1223.06530005865,4210,5003,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2094,12.708181207285,38.904720612292,494.408239359802,1722,7523,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2095,9.03113958012363,35.5016462471453,320.620322582142,3530,8289,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2096,18.7246888780594,25.462545068264,476.778234446809,2336,7596,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2097,16.379375649221,8.94823649977193,146.566527027835,62,8950,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2098,82.3089224607095,29.9183002833662,2462.54305817981,7208,2791,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2099,36.9727418080219,46.1727333226915,1707.13254771052,7886,3877,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2100,61.1853828533836,42.6667713704317,2610.58274141765,7931,2625,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2101,17.1287724631173,50.2785328845589,861.20954955897,8230,6112,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2102,13.4977298109499,31.1925260400119,421.028288609099,2625,7821,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2103,13.8085036996811,15.475758567689,213.697069437305,3757,8696,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2104,12.3162361046233,25.8415557397789,318.2707018019,254,8301,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2105,16.4777287173271,23.57241543293,388.419866715956,2922,7979,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2106,18.6740844794146,47.2108318148636,881.619061654195,5722,6047,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2107,32.8815582910484,41.8121779042573,1374.84956503452,6029,4607,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2108,28.4676243448942,57.5504124016283,1638.32352114329,4809,3986,9273,9273,9273,9273,9273,9273,TRUE,TRUE
2109,14.1142577195168,12.8044573545456,180.725411060618,534,8826,9273,9273,9273,9273,9273,9273,TRUE,TRUE
