original_index,cl0_signal,cl1_signal,score,order_index,order_rank,source_loci,cl0_order_rows,cl1_order_rows,cl0_heatmap_rows,cl1_heatmap_rows,order_length,order_matches_cl0,order_matches_cl1
5495,45.8558967735456,21.1950390235237,21.1950390235237,3208,6589,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5496,10.6819651244392,21.2433617350081,21.2433617350081,3292,6581,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5497,2.96266012072563,37.3441976737976,37.3441976737976,12286,3220,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5498,6.70118222517126,1.0981084131727,1.0981084131727,1603,12051,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5499,0,0,0,7700,12437,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5500,14.9231283226792,17.7673591302366,17.7673591302366,11179,7587,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5501,0,1.80872760320965,1.80872760320965,2508,11967,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5502,4.32265987465347,27.7656796939131,27.7656796939131,1696,4975,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5503,6.54508359190347,4.98055789781653,4.98055789781653,9600,11318,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5504,5.36312200341906,22.8802473204477,22.8802473204477,915,6154,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5505,32.1325181523959,28.3199937343597,28.3199937343597,7533,4826,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5506,0,27.5551882250267,27.5551882250267,11919,5022,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5507,0.330176622693132,19.8061371082213,19.8061371082213,3337,6999,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5508,1.66441798210144,22.9105498790741,22.9105498790741,7620,6137,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5509,17.0880079312758,81.0431538079002,81.0431538079002,8112,531,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5510,11.4659571193513,81.8234983171736,81.8234983171736,11376,520,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5511,7.25170194259798,21.856311056349,21.856311056349,1778,6426,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5512,21.9266705961309,14.5557111674904,14.5557111674904,8897,8541,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5513,5.02836415133899,22.556108154828,22.556108154828,2944,6235,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5514,0.954264566898346,5.80401922702789,5.80401922702789,11384,11080,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5515,4.43844985961914,26.4352418826177,26.4352418826177,11848,5254,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5516,9.26096928578157,52.6420555664943,52.6420555664943,5251,1659,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5517,21.815367500737,54.1303915347693,54.1303915347693,10476,1555,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5518,7.64399009280735,10.1824998855591,10.1824998855591,570,9892,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5519,0.998650503158569,4.96395242214203,4.96395242214203,3210,11323,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5520,0,8.24780182361603,8.24780182361603,8049,10444,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5521,3.29360551493508,13.6170267680335,13.6170267680335,5928,8853,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5522,0.497411362056074,9.90937942197953,9.90937942197953,771,10018,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5523,3.04375668099746,85.1222224857496,85.1222224857496,8035,472,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5524,7.39399684299522,42.313556521719,42.313556521719,11248,2577,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5525,2.54863862507045,87.4459048733115,87.4459048733115,7189,438,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5526,5.74980223798133,8.16581793574544,8.16581793574544,11839,10466,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5527,8.25757191901983,29.1857817006666,29.1857817006666,12027,4635,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5528,11.0107246545645,4.30796531530527,4.30796531530527,8483,11455,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5529,2.57227769223127,0.347129995172674,0.347129995172674,4928,12153,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5530,0,8.83329792022705,8.83329792022705,562,10279,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5531,10.7247741119887,35.7531280555422,35.7531280555422,12540,3451,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5532,0.632477700710297,7.94232507705689,7.94232507705689,6819,10520,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5533,7.89951247378335,21.2222742688471,21.2222742688471,6603,6585,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5534,4.53932057727467,26.4590121182528,26.4590121182528,3835,5246,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5535,0,44.4464695549011,44.4464695549011,296,2326,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5536,0.0675047885329098,17.8870841486826,17.8870841486826,1014,7525,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5537,26.5176474893535,40.0581081973182,40.0581081973182,9006,2878,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5538,10.808834705538,63.2202885266647,63.2202885266647,10218,1063,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5539,14.55811622262,34.4294709420204,34.4294709420204,897,3679,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5540,2.60758647918701,10.8188687443733,10.8188687443733,7391,9692,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5541,2.74881038679318,28.7105075283484,28.7105075283484,10175,4750,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5542,0.310690789222717,5.52400022983551,5.52400022983551,7115,11140,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5543,0,11.175263428688,11.175263428688,6133,9592,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5544,15.569597545423,12.6476985379269,12.6476985379269,946,9177,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5545,3.9945979654789,14.3190983772278,14.3190983772278,6628,8613,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5546,13.2670974731445,15.273699760437,15.273699760437,2924,8313,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5547,0,7.44592988491058,7.44592988491058,11315,10697,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5548,0.98755288362503,13.4154004955292,13.4154004955292,7967,8928,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5549,2.27470352053642,37.8660569190979,37.8660569190979,257,3156,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5550,0.104434002147001,30.9367435230928,30.9367435230928,1198,4258,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5551,29.5327072143555,29.764138001662,29.764138001662,3914,4504,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5552,1.12460674466314,11.0252739126618,11.0252739126618,11999,9633,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5553,30.8841660817464,2.01528247197469,2.01528247197469,3954,11936,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5554,1.16509197950363,204.921993160248,204.921993160248,5751,46,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5555,0,0,0,10596,12438,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5556,5.83338540281568,21.3831835678646,21.3831835678646,4534,6540,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5557,0.25606383727147,0,0,9958,12439,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5558,0,94.9734576251358,94.9734576251358,8640,334,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5559,1.48233819376088,13.8583712412124,13.8583712412124,8114,8762,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5560,3.78276273337278,0,0,10553,12440,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5561,15.5345773220062,6.61860039234161,6.61860039234161,1253,10906,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5562,9.35243572507586,8.00050987516131,8.00050987516131,5442,10507,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5563,29.246185030256,72.0045920780727,72.0045920780727,8425,728,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5564,29.3430438571506,21.2134997049967,21.2134997049967,11401,6586,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5565,4.03450697242168,39.5463869090666,39.5463869090666,12512,2953,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5566,0.374673493496783,37.2475732662977,37.2475732662977,4428,3234,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5567,4.94826348730036,13.8288934037492,13.8288934037492,3763,8771,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5568,5.32613410949707,2.50645688863901,2.50645688863901,6042,11878,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5569,18.5493417525227,29.2986162961975,29.2986162961975,4191,4611,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5570,6.5367151656987,51.1174210236536,51.1174210236536,3697,1754,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5571,8.12213245812837,53.5267516514203,53.5267516514203,4592,1586,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5572,3.3392029878135,34.6751189677515,34.6751189677515,1768,3637,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5573,9.13796986551846,14.4501326364629,14.4501326364629,2318,8575,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5574,21.0714051578984,40.8069677545567,40.8069677545567,7402,2764,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5575,2.67456033790254,40.212643858921,40.212643858921,304,2846,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5576,1.14787289074489,90.5888954876679,90.5888954876679,6404,392,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5577,2.54660173309067,10.235645851952,10.235645851952,9532,9860,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5578,0,22.6837152655762,22.6837152655762,4731,6202,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5579,0,0,0,4624,12441,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5580,3.1438990632693,13.1523664792379,13.1523664792379,4392,8992,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5581,0,2.84509907049291,2.84509907049291,586,11726,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5582,3.79285715276545,8.5162562456998,8.5162562456998,10881,10372,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5583,9.05682773203463,25.0433675662891,25.0433675662891,3151,5587,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5584,5.40935616195202,11.9325810670853,11.9325810670853,3090,9386,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5585,0.721246474981308,8.40053987503052,8.40053987503052,2512,10403,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5586,0.649527805607493,8.44400207007804,8.44400207007804,4640,10395,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5587,0,7.000443983078,7.000443983078,5583,10821,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5588,9.0520913977372,2.54561996459961,2.54561996459961,1371,11803,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5589,9.0768766105175,30.7693989554117,30.7693989554117,9753,4295,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5590,3.66952320227999,16.2832667120993,16.2832667120993,1777,7998,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5591,0.382815450429916,45.2483477139473,45.2483477139473,7788,2248,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5592,0,0,0,7303,12442,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5593,2.27762260771634,14.1572160888137,14.1572160888137,5744,8672,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5594,0,0,0,9269,12443,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5595,1.33153195381165,5.09124794006348,5.09124794006348,11784,11221,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5596,9.09880287647247,45.0574195861816,45.0574195861816,3764,2277,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5597,7.60083501935005,19.0666703271866,19.0666703271866,7090,7183,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5598,31.3465123176575,17.666584777832,17.666584777832,10466,7614,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5599,3.3288300037384,12.728099822998,12.728099822998,10944,9128,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5600,4.87263873349065,1.7708625793457,1.7708625793457,7789,11973,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5601,1.1096099615097,0,0,2885,12444,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5602,0.917033026041078,1.89343302703101,1.89343302703101,12542,11952,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5603,0.274655931066759,24.397602440107,24.397602440107,12529,5753,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5604,6.07512001156807,21.6886637687683,21.6886637687683,10496,6468,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5605,8.15890450337354,40.804734510534,40.804734510534,9222,2765,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5606,2.96896108421119,8.94406743951746,8.94406743951746,2212,10254,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5607,7.0411333719305,44.4796975944556,44.4796975944556,10072,2323,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5608,1.05739302214454,55.1650202134076,55.1650202134076,3931,1476,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5609,1.85860008001328,12.3462420940399,12.3462420940399,5634,9257,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5610,5.54805994033814,20.3649005889893,20.3649005889893,2985,6830,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5611,34.8964500945547,21.951343273771,21.951343273771,2658,6394,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5612,38.0596694946289,22.6559859633446,22.6559859633446,8067,6211,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5613,10.372352180406,43.5305449255323,43.5305449255323,10302,2421,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5614,3.76983394225438,5.15651018191607,5.15651018191607,8252,11217,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5615,3.83960941859654,11.1118284104362,11.1118284104362,952,9609,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5616,6.41889194597172,7.50795937791655,7.50795937791655,3562,10686,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5617,22.7520228549167,35.4093147484032,35.4093147484032,637,3531,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5618,0,0,0,4836,12445,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5619,3.3288300037384,47.1608882703279,47.1608882703279,2422,2074,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5620,0,2.9227450158861,2.9227450158861,135,11715,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5621,14.6618311646279,40.4724749018637,40.4724749018637,999,2820,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5622,9.65527739453672,20.8968582865018,20.8968582865018,5011,6667,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5623,34.1084811169168,18.8154217678568,18.8154217678568,6497,7249,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5624,0.634062835148403,28.0017852783203,28.0017852783203,8876,4929,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5625,1.22057207226753,28.1036248779297,28.1036248779297,7066,4875,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5626,1.33153197215154,34.2874855224903,34.2874855224903,11979,3716,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5627,4.12619886685855,17.5123115879806,17.5123115879806,1388,7652,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5628,21.0825821371639,31.4458877900068,31.4458877900068,1238,4177,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5629,1.44731956979503,8.19025205529255,8.19025205529255,86,10463,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5630,31.7472142488868,106.114513538502,106.114513538502,1627,251,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5631,5.63024367167626,25.75158949487,25.75158949487,6423,5390,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5632,2.18751685959952,20.5103939601353,20.5103939601353,8862,6773,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5633,5.29284214735031,7.36955842494965,7.36955842494965,9722,10717,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5634,1.83085967898369,24.9470451545715,24.9470451545715,6160,5609,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5635,0,0.438899993896484,0.438899993896484,4867,12137,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5636,3.22144839071458,20.3649005889893,20.3649005889893,1943,6831,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5637,17.8020127337912,28.997860784116,28.997860784116,1605,4687,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5638,16.6441844940186,7.8914158821106,7.8914158821106,11009,10529,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5639,14.9650248637242,33.318287855756,33.318287855756,11625,3878,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5640,1.26946989762581,31.2161643323252,31.2161643323252,3524,4215,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5641,2.54542138432882,29.2531338174659,29.2531338174659,2632,4621,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5642,2.78418605362539,18.667858791002,18.667858791002,12437,7298,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5643,2.83477318257891,19.3367801188262,19.3367801188262,7011,7133,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5644,0,17.8971343477741,17.8971343477741,2660,7522,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5645,8.8462174927584,42.0672127508348,42.0672127508348,3140,2605,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5646,5.18023063464718,42.7551145843379,42.7551145843379,2128,2515,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5647,0.316238839030266,31.8711334466934,31.8711334466934,6352,4110,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5648,9.98650811439337,42.6598295877146,42.6598295877146,4511,2530,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5649,4.60677027702332,14.6510851183912,14.6510851183912,11244,8518,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5650,1.45103037586579,37.8415934764422,37.8415934764422,7919,3160,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5651,0.410966652411002,30.4635926823557,30.4635926823557,8837,4366,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5652,7.98205047269021,43.0291448100921,43.0291448100921,5660,2483,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5653,4.70043279506542,44.3715091104861,44.3715091104861,5,2331,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5654,0.190043695065198,16.595728911089,16.595728911089,6681,7917,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5655,3.84096149297861,5.28704991707435,5.28704991707435,11820,11183,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5656,0.305142739415169,16.992005443573,16.992005443573,12106,7806,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5657,3.036268233103,63.3539642904349,63.3539642904349,3781,1058,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5658,0,0,0,11473,12446,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5659,10.1364371841018,11.3520865569244,11.3520865569244,8212,9546,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5660,7.80895246250529,24.7570308821862,24.7570308821862,5958,5652,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5661,0,3.65240689982539,3.65240689982539,4506,11590,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5662,1.38701409101486,33.0134963989258,33.0134963989258,6917,3936,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5663,4.43844985961914,28.0018005371094,28.0018005371094,3799,4910,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5664,12.516408046484,30.4583111357689,30.4583111357689,9531,4367,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5665,0.414033567727502,186.437936782837,186.437936782837,1237,57,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5666,3.53965898633003,35.3331695127487,35.3331695127487,7522,3546,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5667,0,13.3014259252462,13.3014259252462,2574,8954,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5668,0.879313554403917,37.7615916162167,37.7615916162167,3176,3174,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5669,4.01348885576776,2.92474910046192,2.92474910046192,10546,11714,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5670,5.52586673736572,10.9716097283363,10.9716097283363,4386,9643,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5671,0.610285478830338,13.2372249126434,13.2372249126434,2412,8968,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5672,4.70475531339645,21.8923236846924,21.8923236846924,9145,6414,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5673,2.89464121279509,0,0,9774,12447,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5674,0.225989808861447,66.3571452919675,66.3571452919675,6235,929,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5675,7.59529127836227,22.1086839079857,22.1086839079857,626,6353,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5676,2.05550699937539,11.6848031028372,11.6848031028372,6505,9451,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5677,0.275183270454407,36.9080598653158,36.9080598653158,9969,3284,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5678,2.28129718687151,19.6706823602423,19.6706823602423,2384,7044,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5679,0.318548314309006,36.8444655203933,36.8444655203933,4952,3291,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5680,0.967683140621629,22.6737517811531,22.6737517811531,1085,6204,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5681,2.24141717910767,21.7395642089844,21.7395642089844,3000,6452,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5682,2.71854844093323,29.7837135195732,29.7837135195732,7589,4499,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5683,15.3600215126066,33.6269473565205,33.6269473565205,11535,3826,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5684,0.355075187683106,9.90245875358582,9.90245875358582,8223,10019,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5685,0.271854440569878,9.54607560634613,9.54607560634613,10399,10119,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5686,0.934408388639751,0,0,10817,12448,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5687,8.87687846592494,0,0,1738,12449,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5688,7.97809527754784,47.768454015255,47.768454015255,9853,2019,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5689,3.30652893787652,19.6229965003891,19.6229965003891,4915,7057,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5690,0.399460487365723,25.8634790802002,25.8634790802002,5956,5370,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5691,2.96074165747716,98.018448472023,98.018448472023,2989,316,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5692,1.73376786437902,19.8876275257631,19.8876275257631,7681,6976,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5693,0.160813037899957,20.0624240654102,20.0624240654102,7134,6935,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5694,0.832207477092743,129.495578792095,129.495578792095,11278,147,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5695,0.201747265729037,60.4115568796794,60.4115568796794,10738,1177,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5696,0,0,0,9287,12450,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5697,26.6306991577148,56.0036010742188,56.0036010742188,11438,1425,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5698,5.42002141361053,9.30128888441966,9.30128888441966,7108,10168,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5699,1.8157293435299,5.01409022013346,5.01409022013346,4170,11312,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5700,3.21787346601486,10.3097498893738,10.3097498893738,1748,9845,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5701,5.82545986175537,11.9389538288116,11.9389538288116,2629,9378,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5702,4.54940074086189,12.9402166207631,12.9402166207631,4524,9051,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5703,19.8558757258786,63.993964820438,63.993964820438,1359,1023,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5704,4.72880182087978,28.9296078459125,28.9296078459125,3823,4698,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5705,6.77133381308579,35.5889730965219,35.5889730965219,12166,3500,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5706,15.2571645736694,22.0959574127197,22.0959574127197,11912,6356,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5707,0.126443925846455,22.5139213107353,22.5139213107353,150,6245,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5708,1.51221358037628,21.1759356608433,21.1759356608433,6194,6599,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5709,4.90078511053608,56.064236504691,56.064236504691,5452,1417,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5710,0.957311340406829,13.6664770836924,13.6664770836924,130,8829,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5711,0.554804980754852,10.0551858901978,10.0551858901978,3978,9982,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5712,5.48278875911937,26.9536118226893,26.9536118226893,6982,5140,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5713,11.4499065565026,54.8599042063174,54.8599042063174,12797,1503,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5714,0.255210291147232,14.2809262466431,14.2809262466431,4757,8628,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5715,0.0313585423904917,41.7204413040825,41.7204413040825,11683,2642,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5716,1.66441750526428,18.7357354831696,18.7357354831696,11679,7275,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5717,1.34047043403523,12.2668134446112,12.2668134446112,10893,9274,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5718,3.14310641759455,36.720244076119,36.720244076119,3971,3313,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5719,7.19251861846704,34.5581333723,34.5581333723,7631,3656,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5720,0,10.1824998855591,10.1824998855591,11618,9893,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5721,1.77537593841553,14.255445766449,14.255445766449,11047,8639,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5722,29.1634829977284,60.9840654704882,60.9840654704882,7911,1143,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5723,8.84472510664935,37.9628974850051,37.9628974850051,10613,3142,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5724,1.33153295516968,34.2385499477387,34.2385499477387,1921,3732,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5725,4.60025849938393,53.5640296419462,53.5640296419462,5731,1583,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5726,11.2750809862866,68.1802824345602,68.1802824345602,8668,878,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5727,10.9407589483261,43.3264002037048,43.3264002037048,1100,2446,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5728,0.249662241339684,31.8838608980179,31.8838608980179,12646,4109,12821,12821,12821,12821,12821,12821,TRUE,TRUE
