gene_id	gene_name	GSM9304310_mESC_E14_ctrl_A_d4	GSM9304311_mESC_E14_ctrl_B_d4	GSM9396007_MEF_3T3_mock_A_4hpi	GSM9396008_MEF_3T3_mock_B_4hpi	GSM9396009_MEF_3T3_mock_C_4hpi
ENSMUSG00000102841.1	Gm38036	0	0	0.035713	0	0.02718
ENSMUSG00000102844.1	Gm38034	0	0.033937	0	0	0.024378
ENSMUSG00000102845.1	Gm38033	0	0	0	0	0
ENSMUSG00000102846.1	Gm10292	0	0	0	0	0
ENSMUSG00000102847.1	Gm34274	0	0	0	0	0
ENSMUSG00000102848.1	Ighv5-7	0	0	0	0	0
ENSMUSG00000102849.1	Gm37658	0	0	0	0	0
ENSMUSG00000102850.1	Gm37082	0	0	0	0	0
ENSMUSG00000102851.1	Gm18956	0	0	0	0	0
ENSMUSG00000102852.1	Gm37083	0	0	0	0	0
ENSMUSG00000102853.1	Gm7270	0	0	0	0	0.08297
ENSMUSG00000102854.1	C130023A14Rik	0	0	0.725484	0.303781	0.169099
ENSMUSG00000102855.1	Gm38002	0	0	0	0	0
ENSMUSG00000102856.1	Gm37084	0	0	0	0.061602	0.087581
ENSMUSG00000102857.1	Gm37085	0	0	0	0	0
ENSMUSG00000102858.1	Gm37086	0.302158	0.440523	0	0	0.014317
ENSMUSG00000102859.1	Gm8625	0.23307	0.057367	0	0	0
ENSMUSG00000102860.1	Gm37638	0	0	0	0	0
ENSMUSG00000102861.1	Gm37637	0	0	0.209844	0.066244	0.126579
ENSMUSG00000102862.1	Gm37640	0	0	0	0	0
ENSMUSG00000102863.1	Gm37639	0.111001	0.128719	0.175855	0.089357	0.1131
ENSMUSG00000102864.1	Gm37634	0	0	0	0	0
ENSMUSG00000102865.1	Gm9839	0	0	0	0	0
ENSMUSG00000102866.1	Gm37636	0.217652	0	0	0	0
ENSMUSG00000102868.1	Gm37633	0	0	0	0.033128	0
ENSMUSG00000102869.2	2900097C17Rik	50.002569	54.578569	97.255876	108.76262	123.991605
ENSMUSG00000102870.1	Gm17868	0	0	0	0	0
ENSMUSG00000102871.1	Gm37143	0	0	0	0	0
ENSMUSG00000102872.1	Gm38195	0	0.037562	0	0	0
ENSMUSG00000102874.1	Gm37137	0	0	0	0	0
ENSMUSG00000102875.1	Gm37139	0.051297	0.062477	0.08694	0.068339	0.121139
ENSMUSG00000102876.1	Gm37136	0	0	0	0	0
ENSMUSG00000102877.1	Gm38314	0	0	0	0	0
ENSMUSG00000102878.1	Ighv2-8	0	0	0	0	0
ENSMUSG00000102879.1	Gm37135	0	0	0	0	0
ENSMUSG00000102880.1	4930517J16Rik	0	0.201653	0	0	0
ENSMUSG00000102881.1	Gm3807	0	0	0	0.139957	0.136254
ENSMUSG00000102882.1	Gm2065	0	0	0	0	0
ENSMUSG00000102883.1	Gm37279	0	0	0	0	0
ENSMUSG00000102884.1	Gm37281	0	0	0	0	0
ENSMUSG00000102885.1	Gm37280	0	0	0	0	0
ENSMUSG00000102886.1	Gm30667	0	0	0	0	0
ENSMUSG00000102887.1	Gm10857	0.038906	0	0	0	0
ENSMUSG00000102888.1	Ighv1-11	0	0	0	0	0
ENSMUSG00000102890.1	Gm7626	0	0	0	0	0
ENSMUSG00000102891.1	Gm19114	0	0	0	0	0
ENSMUSG00000102892.1	Gm37854	0	0	0	0	0
ENSMUSG00000102893.1	Gm37855	0	0	0.789293	1.382001	1.200815
ENSMUSG00000102894.1	Gm37851	0	0	0	0	0
ENSMUSG00000102895.1	5830415G21Rik	0	0	0	0	0
ENSMUSG00000102896.1	Gm37852	0	0	0	0	0
ENSMUSG00000102897.1	Gm37853	0	0	0	0	0
ENSMUSG00000102899.1	Gm37850	0	0	0	0	0
ENSMUSG00000102900.1	Gm37811	0	0	0	0	0
ENSMUSG00000102901.1	Ighv5-1	0	0	0	0	0
ENSMUSG00000102902.1	Gm38263	0	0	0	0	0
ENSMUSG00000102903.1	Trbv11	0	0	0	0	0
ENSMUSG00000102904.1	Gm38265	0	0	0	0	0
ENSMUSG00000102905.1	Gm38266	0	0	0	0	0
ENSMUSG00000102907.1	Gm38264	0	0	0	0	0
ENSMUSG00000102908.1	Gm7558	0.040131	0.297488	0.277244	0.1135	0
ENSMUSG00000102909.1	Gm2453	0	0	0.120525	0	0.459013
ENSMUSG00000102910.1	Gm37722	0	0	0	0	0
ENSMUSG00000102911.1	Gm38017	0	0	0	0	0
ENSMUSG00000102912.1	Gm20731	0.117525	0	0.29907	0.061426	0.158527
ENSMUSG00000102913.1	Gm37723	0	0	0	0	0
ENSMUSG00000102914.1	Gm35106	0.450025	0	0.476707	0	0
ENSMUSG00000102915.1	Gm32460	0	0	0	0	0
ENSMUSG00000102916.1	Gm37725	0	0	0	0	0
ENSMUSG00000102917.1	Gm37724	3.40767	6.605407	0.25991	0.516821	0.28955
ENSMUSG00000102918.1	Pcdhgc3	4.084514	2.51179	204.80673	218.286539	247.721719
ENSMUSG00000102919.1	Gm37726	0.040841	0	0	0	0.050239
ENSMUSG00000102920.1	Olfr416-ps1	0	0	0	0	0
ENSMUSG00000102921.1	Gm37153	0	0	0	0	0
ENSMUSG00000102922.1	Gm34176	0	0	0	0	0
ENSMUSG00000102923.1	Gm31728	0	0	0	0	0
ENSMUSG00000102925.1	Gm37150	0	0	0	0	0
ENSMUSG00000102926.1	Gm37151	0	0	0	0	0
ENSMUSG00000102927.1	Gm37152	0	0	0	0	0
ENSMUSG00000102928.1	Ighv1-46	0	0	0	0	0
ENSMUSG00000102929.1	Gm37154	2.310042	2.819468	1.031434	0.796292	0.254493
ENSMUSG00000102930.1	Gm38115	0	0.032454	0	0	0
ENSMUSG00000102931.1	Gm38114	0.572326	0.288641	0.053735	0.12775	0.164963
ENSMUSG00000102932.1	Gm38113	0	0	0	0	0
ENSMUSG00000102933.1	Gm9116	0	0	0	0	0
ENSMUSG00000102934.1	Gm38117	0	0	0	0	0
ENSMUSG00000102935.1	Gm38355	0	0	0.264013	0	0
ENSMUSG00000102936.1	Gm35584	0	0	0	0	0
ENSMUSG00000102937.1	Gm38116	0	0	0	0	0
ENSMUSG00000102939.1	Gm38111	0	0	0	0	0
ENSMUSG00000102940.1	Gm37551	0	0	0	0	0
ENSMUSG00000102941.1	Gm37552	0	0	0	0	0
ENSMUSG00000102942.1	Ighv1-33	0	0	0	0	0
ENSMUSG00000102943.1	Gm37550	0	0	0	0	0
ENSMUSG00000102945.1	Gm37884	0	0	0	0	0
ENSMUSG00000102946.2	Gm37883	0	0	0	0	0
ENSMUSG00000102948.1	Gm6101	0	0	0	0	0
ENSMUSG00000102949.1	Gm37882	0	0	0	0	0
ENSMUSG00000102950.1	Gm37018	0.04251	0.126343	0	0	0.102856
ENSMUSG00000102951.1	Gm37216	0	0	0	0.029664	0.019177
ENSMUSG00000102952.1	Ighv1-25	0	0	0	0	0
ENSMUSG00000102953.1	Gm37019	0.338571	0.769529	0.025941	0	0
ENSMUSG00000102955.1	Trbv24	0	0	0	0	0
ENSMUSG00000102956.1	Gm37017	0	0	0	0	0
ENSMUSG00000102957.1	Gm21065	0	0	0	0	0
ENSMUSG00000102958.1	Gm37016	0	0	0	0	0
ENSMUSG00000102959.1	Gm37015	0	0	0	0	0
ENSMUSG00000102960.1	Gm37943	0.067885	0	0	0	0
ENSMUSG00000102961.1	Gm19918	0	0	0.392229	0	0
ENSMUSG00000102962.1	Gm37944	0	0	0	0	0
ENSMUSG00000102963.1	Gm37945	0	0	0	0	0
ENSMUSG00000102964.1	9430034N14Rik	0.355331	0.42703	0.041061	0.135309	0.175043
ENSMUSG00000102965.1	Gm20926	0	0	0	0	0
ENSMUSG00000102966.1	Gm31123	0	0	0	0	0
ENSMUSG00000102967.1	Gm37946	0	0	0	0	0
ENSMUSG00000102969.1	Gm33366	0	0	0	0	0
ENSMUSG00000102970.1	Gm37349	1.416135	1.490284	0	0.147269	0.188598
ENSMUSG00000102971.1	A730062M13Rik	0	0	0	0	0
ENSMUSG00000102972.1	Gm37348	0	0.401535	0.57963	0.483232	0.056779
ENSMUSG00000102973.1	E430014B02Rik	0	0	0	0	0
ENSMUSG00000102975.1	Gm37347	0	0	0	0	0
ENSMUSG00000102976.6	Zc3h11a	76.560429	85.437904	141.663863	172.35482	170.33273
ENSMUSG00000102979.1	Gm37350	0	0	0	0	0
ENSMUSG00000102980.1	Gm38321	0	0	0	0	0
ENSMUSG00000102981.1	Gm38322	0	0	0	0	0
ENSMUSG00000102982.1	Gm38319	1.443162	2.161388	0.815661	0.189537	0.572927
ENSMUSG00000102983.1	Gm38320	0	0	0	0	0
ENSMUSG00000102984.1	Gm34727	0	0	0	0	0
ENSMUSG00000102985.1	4930456G14Rik	0	0	0	0	0
ENSMUSG00000102986.1	Gm38323	0	0	0	0	0
ENSMUSG00000102987.1	Gm38324	11.279	15.287274	0	0	0
ENSMUSG00000102988.1	Trbv22	0	0	0	0	0
ENSMUSG00000102989.1	Gm38318	0	0	0	0	0
ENSMUSG00000102990.1	Gm37764	0.133555	0.151108	0	0	0
ENSMUSG00000102991.1	Ighv1-40	0	0	0	0	0
ENSMUSG00000102992.1	Gm37766	0	0	0	0	0
ENSMUSG00000102994.1	Gm37767	1.085292	1.108907	0.037698	0	0
ENSMUSG00000102995.1	A330074H02Rik	0.072476	0	0	0	0
ENSMUSG00000102997.1	Gm17244	0	0.234739	0	0	0
ENSMUSG00000102998.1	Gm37763	0	0	0	0	0
ENSMUSG00000102999.1	Gm37762	0	0	0	0	0
ENSMUSG00000103000.1	Gm37900	0.502267	0.402059	0	0	0.046852
ENSMUSG00000103001.1	A930005N03Rik	0	0	0	0	0
ENSMUSG00000103002.1	Gm38075	0	0	0	0	0
ENSMUSG00000103003.1	Gm38076	0	0	0	0	0
ENSMUSG00000103004.1	2900002M20Rik	0	0	0	0	0
ENSMUSG00000103005.1	Gm37898	0	0	0	0	0
ENSMUSG00000103006.1	4933417C20Rik	0.053933	0.201406	0	0.077185	0.150495
ENSMUSG00000103007.1	Gm20690	0	0	0	0	0
ENSMUSG00000103008.1	Gm36468	0	0	0	0	0
ENSMUSG00000103009.1	Gm4430	2.229548	1.460722	7.318155	7.937495	8.83071
ENSMUSG00000103010.1	Gm37504	0	0.055161	0	0	0
ENSMUSG00000103011.1	Gm8860	0.511217	0	0	0	0
ENSMUSG00000103012.1	Gm37548	0	0	0	0	0
ENSMUSG00000103013.1	Gm37503	0	0	0	0.434032	1.399352
ENSMUSG00000103015.1	Gm37549	0	0	0	0.015096	0
ENSMUSG00000103016.1	Gm37506	18.67872	10.358559	0	0	0
ENSMUSG00000103017.1	Gm37505	0	0	0	0	0
ENSMUSG00000103018.1	Gm17968	0	0	0	0	0
ENSMUSG00000103020.1	Gm37681	0	0	0	0	0
ENSMUSG00000103021.1	Gm37682	0	0.147764	0	0	0
ENSMUSG00000103023.1	Gm20910	0	0	0	0	0
ENSMUSG00000103024.1	Gm37685	0	0	0	0	0.022597
ENSMUSG00000103025.1	Gm37686	0	0	0	0	0
ENSMUSG00000103026.1	Gm31326	0	0	0	0	0
ENSMUSG00000103027.1	Gm37684	0	0	0	0	0
ENSMUSG00000103028.1	Gm8747	0	0	0	0	0
ENSMUSG00000103029.5	Gm37687	0	0	0	0	0
ENSMUSG00000103030.1	E330011M16Rik	0	0	0.808977	0.967338	0.93249
ENSMUSG00000103031.1	Gm29950	0	0	0	0	0
ENSMUSG00000103032.1	Gm37121	0	0.053675	0.673656	0.633701	0.87741
ENSMUSG00000103033.1	Ighv5-12-4	0	0	0	0	0
ENSMUSG00000103034.1	Gm8797	507.220367	486.810084	53.224826	93.508758	114.848325
ENSMUSG00000103035.1	Gm37122	0	0	0	0	0
ENSMUSG00000103037.1	Pcdhgb1	0.063937	0	0.17022	0.328826	0.147323
ENSMUSG00000103038.1	Gm37124	0	0	0	0	0.033084
ENSMUSG00000103039.1	Gm37123	3.871062	5.524149	1.403832	1.119666	1.996331
ENSMUSG00000103041.1	Gm37305	1.057442	1.008984	3.799716	3.708578	4.334414
ENSMUSG00000103042.1	Gm2719	0	0	0	0	0
ENSMUSG00000103043.1	Gm37306	0	0	0	0	0
ENSMUSG00000103044.1	Gm37307	0	0	0	0	0
ENSMUSG00000103045.1	Gm37308	0	0	0	0	0
ENSMUSG00000103046.1	Gm37309	1.135928	0.450634	1.771911	1.206426	1.205996
ENSMUSG00000103047.1	Gm37310	0.321229	0.415899	0.021092	0.075553	0.114559
ENSMUSG00000103049.1	Gm37311	0	0	0	0.058169	0.037042
ENSMUSG00000103050.1	Gm38273	0	0	0	0	0
ENSMUSG00000103051.1	Gm7871	1.893723	2.141079	0	0.163799	0
ENSMUSG00000103052.1	Gm38272	0	0	0	0	0
ENSMUSG00000103053.1	Gm38271	0.730117	0.198247	0.283319	0.046973	0.082822
ENSMUSG00000103054.1	Gm38270	0	0	0	0	0
ENSMUSG00000103055.1	Gm38269	0	0	0	0	0
ENSMUSG00000103056.1	Gm38268	2.298919	2.756713	0	0	0
ENSMUSG00000103058.1	Gm21845	0	0	0	0	0
ENSMUSG00000103059.1	Gm18186	0	0	0	0	0
ENSMUSG00000103060.1	Gm36969	0	0	0	0	0
ENSMUSG00000103061.1	Gm36970	0	0	0.033004	0.317374	0.102824
ENSMUSG00000103062.1	Gm37200	0	0	0.118453	0.14279	0.153815
ENSMUSG00000103063.1	Gm33163	0	0	0	0	0
ENSMUSG00000103065.1	Gm20236	0.035814	0	0	0.016284	0.021075
ENSMUSG00000103066.1	Gm36967	0	0	0	0	0
ENSMUSG00000103067.1	Gm30414	0.111606	0.285769	0	0	0
ENSMUSG00000103069.1	Gm36966	0	0	0	0	0
ENSMUSG00000103070.1	Gm37903	0.254871	0.268779	0	0.052475	0.13302
ENSMUSG00000103071.1	Gm38110	1.205608	0.66168	0.22502	0.076886	0.034297
ENSMUSG00000103072.1	Gm37905	0	0	0	0	0
ENSMUSG00000103073.1	Gm37904	0	0	0	0.396294	0
ENSMUSG00000103074.1	Gm20925	0	0	0	0	0
ENSMUSG00000103075.1	Gm38109	0	0	0	0	0
ENSMUSG00000103076.1	Gm37902	0.099781	0.532777	0.648231	1.161706	1.152328
ENSMUSG00000103077.5	Gm38371	0	0	0	0	0
ENSMUSG00000103078.1	Gm37901	0	0	0	0	0
ENSMUSG00000103079.1	Gm36307	0	0	0	0	0
ENSMUSG00000103080.1	Gm38123	0	0.057452	0	0	0
ENSMUSG00000103081.3	Pcdhgb8	1.713617	1.577784	0.770784	0.909505	0.948897
ENSMUSG00000103082.1	Gm38124	0	0	0	0	0
ENSMUSG00000103083.1	A630035G10Rik	0	0	0	0	0
ENSMUSG00000103084.1	Gm38119	0	0	0	0	0
ENSMUSG00000103085.1	Gm38120	0	0.182964	0	0	0.076393
ENSMUSG00000103086.1	Gm38121	0	0	0	0	0
ENSMUSG00000103087.1	Gm38122	0	0.728915	0	0	0.111836
ENSMUSG00000103088.1	Pcdhgb6	0.190867	0.26182	0.427721	0.774543	1.045821
ENSMUSG00000103089.1	Gm38118	0	0	0	0	0
ENSMUSG00000103090.1	Gm19214	0	0	0	0	0
ENSMUSG00000103091.1	Gm37555	0	0	0	0	0
ENSMUSG00000103092.1	Pcdha5	0.038277	0.087849	0	0	0
ENSMUSG00000103094.1	Gm37558	0.163721	0.096951	0	0	0.133704
ENSMUSG00000103095.1	Gm37557	0	0	0	0	0
ENSMUSG00000103096.1	Gm8022	0	0	0	0	0
ENSMUSG00000103097.1	Gm37556	0	0	0	0	0
ENSMUSG00000103098.1	Gm37559	0.117417	0.510231	0	0.181548	0.468011
ENSMUSG00000103099.1	Gm6074	0	0	0	0	0
ENSMUSG00000103100.1	Gm37664	0	0	0	0	0
ENSMUSG00000103101.1	Gm37048	0	0	0	0	0.007377
ENSMUSG00000103102.1	Gm37049	0	0	0	0	0
ENSMUSG00000103103.1	4833445I07Rik	0.535943	1.337017	0.06176	0.134082	0.379133
ENSMUSG00000103105.5	Gm18752	0	0	0	0	0
ENSMUSG00000103106.1	Gm37047	0	0	0	0	0
ENSMUSG00000103107.1	Gm9867	0	0	0	0	0
ENSMUSG00000103108.2	Rncr4	0.078304	0.024885	0.019461	0	0.019682
ENSMUSG00000103110.1	Gm37586	0	0	0	0	0
ENSMUSG00000103111.1	Ighv6-1	0	0	0	0	0
ENSMUSG00000103112.1	Gm38016	0	0	0	0	0
ENSMUSG00000103113.1	Gm37585	0	0	0	0	0
ENSMUSG00000103114.1	Gm32200	0.038298	0.165317	0	0	0
ENSMUSG00000103115.1	Gm37584	1.525976	1.822936	1.384784	0.36635	0.157444
ENSMUSG00000103116.1	4930539M17Rik	0	0	0	0	0
ENSMUSG00000103118.1	Gm37582	0	0	0	0	0
ENSMUSG00000103119.1	Gm37583	0.02499	0.121923	0	0	0.020927
ENSMUSG00000103120.1	Gm37392	0.1214	0	0	0	0
ENSMUSG00000103121.1	Ighv15-1	0	0	0	0	0
ENSMUSG00000103122.1	Gm37391	0	0	0	0	0
ENSMUSG00000103123.1	Gm37390	0	0	0	0	0
ENSMUSG00000103124.1	Gm37389	0	0	0	0	0
ENSMUSG00000103125.1	Gm37388	0	0	0	0.607741	0
ENSMUSG00000103127.1	Gm37386	0	0	0	0	0
ENSMUSG00000103129.1	Gm37393	0	0	0	0	0
ENSMUSG00000103130.1	F830212C03Rik	0	0	0	0	0
ENSMUSG00000103131.1	Gm37977	0	0	0	0	0
ENSMUSG00000103132.1	Gm37978	0	0	0	0	0.038677
ENSMUSG00000103133.1	Gm37303	1.234281	3.631289	0.63977	0.240311	0.566382
ENSMUSG00000103135.1	Gm37979	0.976451	1.341298	0.473797	0.664068	0.280708
ENSMUSG00000103136.1	Gm37980	0	0	0	0	0
ENSMUSG00000103137.1	Gm37981	1.088466	0	0	0	0
ENSMUSG00000103138.1	Gm2238	0.130787	0.059436	0.123994	0.130648	0.254894
ENSMUSG00000103139.1	Gm37982	0	0	0	0	0
ENSMUSG00000103140.1	Gm37495	0	0	0	0	0
ENSMUSG00000103141.1	Gm37741	0	0	0	0	0
ENSMUSG00000103142.1	Gm37743	0	0	0	0	0
ENSMUSG00000103143.1	Gm37742	0	0	0	0	0
ENSMUSG00000103144.1	Pcdhga1	1.505374	1.727232	10.286722	11.978913	12.177432
ENSMUSG00000103145.1	Gm37744	0	0	0	0	0
ENSMUSG00000103146.1	Gm37745	0.144468	0	0.018854	0.011294	0.050992
ENSMUSG00000103147.1	Gm7341	0	0	0	0	0
ENSMUSG00000103148.1	Gm37746	21.121158	14.359298	0	0	0
ENSMUSG00000103149.1	AA914427	0.09993	0.250101	0.179275	0.294845	0.190596
ENSMUSG00000103150.1	Gm38291	0	0	0	0	0
ENSMUSG00000103151.1	Gm38292	0	0	0	0	0
ENSMUSG00000103152.1	Gm8790	0	0	0	0	0
ENSMUSG00000103153.1	Gm38290	0	0	0	0	0
ENSMUSG00000103154.1	Gm38295	0	0	0	0	0
ENSMUSG00000103155.1	Gm8109	0	0.087806	0.090875	0	0
ENSMUSG00000103156.1	Gm38293	0	0	0.18952	0	0
ENSMUSG00000103157.1	Gm38294	0	0	0	0	0
ENSMUSG00000103158.5	Gm31925	0.129628	0	0	0	0
ENSMUSG00000103159.1	F830112A20Rik	0	0.051565	0	0	0.017839
ENSMUSG00000103160.1	C130012C08Rik	0	0	0.060382	0.077998	0.115452
ENSMUSG00000103161.1	Gm38148	0.221853	0.10583	0.048817	0	0
ENSMUSG00000103162.1	Gm38147	0	0.170565	0	0.06104	0.083299
ENSMUSG00000103163.1	Gm38146	0	0	0	0	0
ENSMUSG00000103164.1	Gm38150	4.640276	3.630311	0.340591	1.178703	0.910788
ENSMUSG00000103165.1	Gm37560	0	0	0	0	0
ENSMUSG00000103166.1	Gm10537	0	0	0	0	0
ENSMUSG00000103167.1	Gm38149	0	0	0	0	0
ENSMUSG00000103168.1	Gm30948	0.555563	0.660343	0	0.014626	0.019415
ENSMUSG00000103170.1	Gm37170	0	0	0	0.077476	0.025176
ENSMUSG00000103172.1	Gm37148	0	0	0	0	0
ENSMUSG00000103174.1	Gm37168	0	0	0	0.141449	0.152533
ENSMUSG00000103175.1	Gm37169	0.041428	0.03278	0	0	0
ENSMUSG00000103176.1	Gm37147	0	0	0	0	0
ENSMUSG00000103177.1	Gm18427	0	0	0	0	0
ENSMUSG00000103178.1	Fgfr3-ps	0	0	0.255933	0	0
ENSMUSG00000103179.1	Gm37171	0	0	0	0	0.056479
ENSMUSG00000103180.1	Gm37089	0	0	0	2.834127	0
ENSMUSG00000103181.1	A330069K06Rik	0	0	0	0	0
ENSMUSG00000103182.1	Gm37091	0	0.437515	0	0	0
ENSMUSG00000103183.1	Gm37090	0.5364	0.653138	0.243352	0.384963	0.462504
ENSMUSG00000103184.1	Ighv5-13	0	0	0	0	0
ENSMUSG00000103185.1	Ighv5-11	0	0	0	0	0
ENSMUSG00000103186.1	Gm37088	0	0	0	0	0
ENSMUSG00000103187.1	Gm37087	0	0	0	0	0
ENSMUSG00000103188.1	Gm37093	0	0	0	0	0
ENSMUSG00000103189.1	Gm37092	0	0	0	0	0
ENSMUSG00000103190.5	Gm34716	0	0	0	0	0
ENSMUSG00000103191.1	Gm37646	0	0	0	0	0
ENSMUSG00000103192.1	Gm37645	0	0	0	0	0
ENSMUSG00000103193.1	Gm19066	0	0	0	0	0
ENSMUSG00000103194.1	Gm37643	0	0.730423	0	0	0
ENSMUSG00000103195.1	Gm37644	0	0	0	0	0.203676
ENSMUSG00000103196.1	Gm37641	0	0	0	0	0
ENSMUSG00000103197.1	Gm37642	0	0	0	0	0
ENSMUSG00000103198.1	Gm9136	0	0	0	0	0
ENSMUSG00000103199.1	Gm37648	0	0	0	0	0
ENSMUSG00000103200.1	Gm37328	0	0	0.668595	0.203196	0.914157
ENSMUSG00000103201.1	Gm37329	0	0	0	0	0
ENSMUSG00000103202.1	Gm37326	0	0	0	0	0
ENSMUSG00000103204.1	Gm38139	0	0	0	0	0
ENSMUSG00000103206.1	Gm8515	0	0	0	0.119216	0
ENSMUSG00000103207.1	Gm9874	0	0.336157	0	0	0
ENSMUSG00000103208.1	Gm37330	0	0	0	0	0
ENSMUSG00000103209.1	Gm37331	0	0	0	0	0
ENSMUSG00000103210.1	Gm5852	0	0	0	0	0
ENSMUSG00000103211.1	Gm38288	0	0	0	0	0
ENSMUSG00000103213.1	Gm38289	0	0	0	0.182685	0
ENSMUSG00000103214.1	Gm38286	0	0	0	0	0
ENSMUSG00000103215.1	Gm38388	0	0	0	0	0
ENSMUSG00000103216.1	Gm37248	0	0	0	0	0
ENSMUSG00000103217.1	Gm38287	0	0	0	0	0
ENSMUSG00000103218.1	Gm7270	0	0	0	0	0
ENSMUSG00000103219.1	Gm37787	0	0	0	0	0
ENSMUSG00000103220.1	Gm37728	0	0	0	0.034177	0.022139
ENSMUSG00000103221.1	Sprr2c-ps	0	0	0	0	0
ENSMUSG00000103222.1	Gm37729	0	0	0.109604	0.061623	0
ENSMUSG00000103223.1	Gm37730	0	0	0	0.075109	0
ENSMUSG00000103224.1	Gm2077	0	0	0	0	0
ENSMUSG00000103225.1	Gm37731	0	0	0	0	0
ENSMUSG00000103226.1	Gm37732	0	1.457418	0	0	0
ENSMUSG00000103227.1	Gm37733	0.303272	0.50445	0	0	0.087384
ENSMUSG00000103228.1	Gm37727	0	0	0	0	0
ENSMUSG00000103230.1	Gm17970	0	0.23749	0	0.918952	0.927715
ENSMUSG00000103231.1	Gm21907	0	0	0	0	0
ENSMUSG00000103232.1	Gm37160	0	0	0.126294	0	0
ENSMUSG00000103233.1	Gm37159	0.019921	0	0	0	0
ENSMUSG00000103234.1	Gm37158	1.010172	1.339727	0.066936	0.043192	0.042109
ENSMUSG00000103236.1	Gm37157	0	0	0	0	0
ENSMUSG00000103237.1	Gm18547	0	0	0	0	0
ENSMUSG00000103238.1	Gm36527	0.165423	0.450194	0	0.196338	0.271977
ENSMUSG00000103239.1	Gm37155	0	0.40782	0	0	0
ENSMUSG00000103240.1	Gm37976	0	0	0	0	0
ENSMUSG00000103241.1	Gm38089	0	0.825827	0	0	0
ENSMUSG00000103242.1	Gm34767	0	0	0	0	0
ENSMUSG00000103243.1	Lce1d	0	0	0	0	0
ENSMUSG00000103244.1	Gm38092	0	0	0	0	0
ENSMUSG00000103245.1	Gm2071	0	0	0	0	0
ENSMUSG00000103246.1	Gm38090	0	0	0	0	0
ENSMUSG00000103247.1	Gm38091	0	0	0	0	0
ENSMUSG00000103248.1	Gm38087	0	0	0	0	0
ENSMUSG00000103249.1	Gm38088	0	0	0	0	0
ENSMUSG00000103250.1	Gm32180	0	0	0	0	0
ENSMUSG00000103251.1	Gm37519	0	0	0	0	0
ENSMUSG00000103252.1	Gm37521	0.087051	0	0	0	0.024437
ENSMUSG00000103253.1	Gm37520	0	0	0	0	0
ENSMUSG00000103254.1	Ighv1-15	0	0	0	0	0
ENSMUSG00000103255.1	Pcdhac1	0	0	0	0	0
ENSMUSG00000103256.1	Gm37647	0	0	0	0	0
ENSMUSG00000103257.1	Gm7977	0	0	0.194374	0.106982	0
ENSMUSG00000103258.1	Gm37518	0	0	0	0	0
ENSMUSG00000103259.1	2610105M22Rik	0	0	0	0	0
ENSMUSG00000103260.1	Gm8146	1.54576	1.119001	0	0.032414	0
ENSMUSG00000103261.1	Gm36981	0	0.189722	0	0	0
ENSMUSG00000103262.1	Ighv5-8	0	0	0	0	0
ENSMUSG00000103263.1	Gm36982	0	0	0	0	0
ENSMUSG00000103264.1	Gm30341	0	0	0	0	0
ENSMUSG00000103265.1	Gm2053	0	0	0	0	0
ENSMUSG00000103266.1	Gm36979	0	0	0	0	0
ENSMUSG00000103267.1	Gm36980	0	0	0	0	0
ENSMUSG00000103269.1	Gm36978	0	0	0	0	0
ENSMUSG00000103270.1	Gm37915	0	0	0.018345	0	0
ENSMUSG00000103271.1	Ighv4-2	0	0	0	0	0
ENSMUSG00000103272.1	Gm37914	0.257814	0.793433	0	0.130956	0.35745
ENSMUSG00000103273.1	Gm37913	0.720934	1.157905	0.49571	0.151205	0.12162
ENSMUSG00000103274.1	Gm37918	0	0	0	0	0
ENSMUSG00000103275.1	Gm36983	0	0	0	0	0
ENSMUSG00000103276.1	Gm37917	56.593	56.728159	86.715526	64.51383	61.532983
ENSMUSG00000103277.1	Gm37916	0	0	0	0	0
ENSMUSG00000103279.1	Gm3351	0	0	0	0	0
ENSMUSG00000103280.1	Gm37277	0.110873	0	3.17821	5.404393	4.665133
ENSMUSG00000103281.1	Gm37278	0	0	0	0	0
ENSMUSG00000103282.1	Gm37275	0	0	0	0	0
ENSMUSG00000103284.1	3110080O07Rik	0	0	0	0	0
ENSMUSG00000103285.1	Gm37274	0.131971	0.651529	0.338816	0	0.208044
ENSMUSG00000103286.1	Gm5850	0	0	0	0	0
ENSMUSG00000103287.1	1700034J04Rik	0	0	0	0	0
ENSMUSG00000103288.1	Gm37273	0	0	0	0	0
ENSMUSG00000103289.1	Gm31256	0	0	0	0	0
ENSMUSG00000103290.1	Ighv1-23	0	0	0	0	0
ENSMUSG00000103291.1	Gm38235	0	0	0	0	0
ENSMUSG00000103292.1	Gm35048	0.083971	0.082452	0	0	0
ENSMUSG00000103293.1	Gm5842	9.313959	3.985141	0.830195	0.258648	0.36415
ENSMUSG00000103294.1	Gm38233	0	0	0	0	0
ENSMUSG00000103295.1	Scp2-ps1	0	0	0	0	0
ENSMUSG00000103296.1	Gm38234	0	0	0	0	0
ENSMUSG00000103297.1	Ighv3-2	0	0	0	0	0
ENSMUSG00000103298.1	Gm38232	0	0	0	0	0
ENSMUSG00000103299.1	Gm38231	0	0	0	0	0
ENSMUSG00000103300.1	Ighv1-44	0	0	0	0	0
ENSMUSG00000103301.1	Gm37804	0	0	0.270394	0.159947	0.418161
